gvkey,datadate,fyear,tic,at,capx,ceq,dltt,dp,dt,ebit,revt,setp,txpd,wcap,xintd,mkvalt,sic
25980,10/31/2008,2008,SHFL,261.946,16.224,102.858,83.396,23.44,125.149,21.664,190.006,-0.2,6.007,7.739,,206.6451,3990
25980,10/31/2009,2009,SHFL,285.469,13.14,156.074,92.56,23.515,93.21,25.075,179.427,-0.4,6.417,59.272,,418.7488,3990
25980,10/31/2010,2010,SHFL,303.96,25.249,186.148,66.262,22.868,66.262,38.042,201.302,-2.2,6.11,58.628,,504.8465,3990
25980,10/31/2011,2011,SHFL,312.887,20.126,233.615,38.757,25.135,39.265,46.318,227.771,,-0.461,67.12,,575.0196,3990
25980,10/31/2012,2012,SHFL,331.051,21.904,284.77,1.303,25.204,1.303,58.671,259.047,,16.774,75.156,,790.8985,3990
27823,12/31/2004,2004,CRY,73.261,0.95,49.66,0.53,5.202,1.849,-21.819,62.384,,0.2,19.689,,165.5441,3842
27823,12/31/2005,2005,CRY,76.809,0.989,50.618,0,4.759,0.554,-8.574,69.282,-10.664,0.216,23.922,,82.4646,3842
27823,12/31/2006,2006,CRY,79.865,1.642,52.085,0.124,4.56,0.164,-0.502,81.311,2.1,0.034,26.472,,190.5386,3842
27823,12/31/2007,2007,CRY,92.684,1.207,62.627,0.081,3.929,0.124,8.299,94.763,,0.416,40.75,,219.2372,3842
27823,12/31/2008,2008,CRY,125.995,1.738,99.326,0.349,3.811,0.396,13.654,105.059,,0.645,59.37,,273.3074,3842
27823,12/31/2009,2009,CRY,133.859,1.69,110.446,0.315,4.263,0.315,14.496,111.685,,0.54,76.312,,182.8095,3842
27823,12/31/2010,2010,CRY,137.438,2.121,113.942,0,3.937,0,16.779,116.645,,2.502,82.162,,151.2234,3842
27823,12/31/2011,2011,CRY,147.864,2.538,121.538,0,4.96,0,15.853,119.626,,3.564,62.413,0,133.4496,3842
27823,12/31/2012,2012,CRY,157.156,3.07,128.112,0,5.633,0,14.679,131.718,0.622,1.263,56.073,0,171.1506,3842
27823,12/31/2013,2013,CRY,174.683,4.338,144.747,0,5.843,0,15.428,140.763,,5.693,85.605,0,308.6458,3842
27823,12/31/2014,2014,CRY,176.157,4.31,148.685,0,6.028,0,8.865,144.641,,3.45,85.401,0,318.6902,3842
27913,12/31/2004,2004,SCON,62.358,1.812,49.249,0.033,3.463,0.076,-24.914,23.004,,,16.146,,149.7183,3670
27913,12/31/2005,2005,SCON,52.045,0.261,47.257,0.014,2.877,0.033,-12.568,24.209,,,17.218,,53.6786,3670
27913,12/31/2006,2006,SCON,21.904,0.229,17.951,0,2.603,0.014,-9.825,21.078,,,10.158,,22.0949,3670
27913,12/31/2007,2007,SCON,16.625,0.191,9.19,0,2.208,0.045,-9.853,17.902,0.61,0.183,3.292,,69.4361,3670
27913,12/31/2008,2008,SCON,19.358,0.179,17.551,0,1.401,0.08,-12.812,11.293,,,12.253,,18.0459,3670
27913,12/31/2009,2009,SCON,18.126,0.226,16.24,0,1.134,0.05,-12.162,10.816,,,12.557,,54.9293,3670
27913,12/31/2010,2010,SCON,12.569,0.375,10.895,0,0.871,0.031,-12.116,8.547,,,7.655,,41.3698,3670
27913,12/31/2011,2011,SCON,12.949,2.254,11.174,0,0.805,0,-12.817,3.499,,,7.161,,40.9123,3670
27913,12/31/2012,2012,SCON,12.029,3.588,10.291,0,0.313,0,-11.026,3.459,,,3.059,0,14.9462,3670
27913,12/31/2013,2013,SCON,14.84,0.818,7.306,0,1.27,0,-10.482,1.71,,,6.638,0,25.0153,3670
27913,12/31/2014,2014,SCON,10.799,3.704,4.002,0,1.332,0,-12.307,0.632,,,-0.407,0,39.5113,3670
27980,12/31/2004,2004,JAH,1042.381,10.761,333.951,470.5,19.175,487.451,96.083,838.609,,17,181.371,,1229.0045,3089
27980,12/31/2005,2005,JAH,3524.608,58.492,1003.846,1455.05,57.647,1541.327,217.606,3189.066,,21.3,749.92,,2052.1899,3089
27980,12/31/2006,2006,JAH,3882.6,68.8,1257.4,1421.8,66.4,1441,352.6,3846.3,,32.9,839.6,,2490.964,3089
27980,12/31/2007,2007,JAH,5868.1,81.2,1538.6,2449.5,96.4,2497.3,400.5,4660.1,,50.5,1269.8,,1813.248,3089
27980,12/31/2008,2008,JAH,5727,102.2,1384.2,2436.9,120.3,2618.3,489.1,5383.3,,54.8,1374.7,,869.4,3089
27980,12/31/2009,2009,JAH,6023.6,107.4,1766.8,2145.9,130.3,2416.2,462.1,5152.6,,64.3,1503.5,,2788.082,3089
27980,12/31/2010,2010,JAH,7093,137.5,1820.5,2806,142.8,3240.6,567.3,6022.7,,75.7,1693.6,,2833.866,3089
27980,12/31/2011,2011,JAH,7116.7,126.9,1912,2890.1,163.7,3159.4,627.1,6679.9,,85.1,2029.8,,2716.092,3089
27980,12/31/2012,2012,JAH,7710.6,154.5,1759.6,3293.4,144,3798.1,636.2,6696.1,,93.9,2081.7,,4042.94,3089
27980,12/31/2013,2013,JAH,10096.1,211,2549.7,4087.3,161.7,4742.4,720.5,7355.9,,74.7,2044.1,,7914.15,3089
27980,12/31/2014,2014,JAH,10799.3,202.1,2609.3,4464,191.1,5058.9,839.4,8287.1,,126.1,2240.8,,9192.96,3089
27997,10/31/2004,2004,APSG,111.452,4.303,89.366,0,4.121,0,17.37,142.836,,6.209,76.659,0,339.5812,3663
27997,10/31/2005,2005,APSG,134.323,6.882,97.932,8.215,3.994,9.644,14.831,156.061,,4.466,63.188,,197.8205,3663
27997,10/31/2006,2006,APSG,136.532,5.037,105.63,6.786,5.279,8.215,8.872,161.913,,5.997,67.188,,176.9225,3663
27997,10/31/2007,2007,APSG,142.733,4.451,114.836,5.357,5.649,6.786,11.304,170.375,,3.873,75.337,,178.0156,3663
27997,10/31/2008,2008,APSG,158.019,3.8,124.733,3.929,6.138,5.358,12.787,186.331,,7.005,82.614,,229.7702,3663
27997,10/31/2009,2009,APSG,171,5.415,139.025,2.5,6.361,3.929,22.87,202.615,,8.668,87.185,,270.6934,3663
27997,10/31/2010,2010,APSG,188.546,5.593,149.463,1.071,7.08,2.5,25.444,225.229,,8.976,69.787,,464.0006,3663
28080,12/31/2004,2004,NSU,69.913,26.237,66.223,0,0.115,0,-13.216,0.487,,,27.197,,,1000
28080,12/31/2005,2005,NSU,116.439,37.628,105.871,0,0.026,0,-10.619,0.566,,,22.559,0,186.4065,1000
28080,12/31/2006,2006,NSU,49.127,16.122,33.483,0,10.955,0,-109.683,23.238,,,23.867,0,252.3471,1000
28080,12/31/2007,2007,NSU,74.453,0.485,40.639,0,0.139,0,-10.773,0,,,51.627,0,304.3163,1000
28080,12/31/2008,2008,NSU,86.39,41.837,37.547,0,0.008,0,-6.122,0,,,32.683,0,92.3681,1000
28080,12/31/2009,2009,NSU,161.753,80.533,66.458,20,0.006,20,-5.462,0,,,22.747,0,341.3227,1000
28080,12/31/2010,2010,NSU,356.18,127.062,206.747,20,0.004,20,-10.933,0,,,49.992,0,1479.5546,1000
28080,12/31/2011,2011,NSU,775.226,63.872,497.424,0,26.401,0,402.803,547.77,,,272.974,,1107.4102,1000
28080,12/31/2012,2012,NSU,873.696,86.464,619.803,0,29.647,0,396.801,566.039,,209.586,398.444,0,851.6472,1000
28080,12/31/2013,2013,NSU,870.86,133.461,608.617,0,14.267,0,55.976,155.698,,60.484,419.057,0,661.7026,1000
28080,12/31/2014,2014,NSU,986.686,55.118,676.596,0,41.284,0,276.771,555.012,,88.983,519.98,0,776.6502,1000
28564,12/31/2004,2004,SGY,1820.895,484.767,854.334,482,188.153,482,222.015,540.102,,0,-28.598,,1203.0463,1311
28564,12/31/2005,2005,SGY,2140.317,494.125,944.123,563,241.426,563,232.467,632.852,,0,16.506,,1236.7769,1311
28564,12/31/2006,2006,SGY,2128.471,660.418,711.64,797,320.696,797,-340.949,688.988,,0.227,1.845,,973.3976,1311
28564,12/31/2007,2007,SGY,1889.603,227.736,885.802,400,320.359,400,217.315,752.586,8.4,36.771,412.445,48.253,1301.5649,1311
28564,12/31/2008,2008,SGY,2106.003,448.536,587.092,825,305.776,825,-1010.553,801.042,,94.109,123.339,39.598,434.3533,1311
28564,12/31/2009,2009,SGY,1454.242,321.626,341.95,575,292.655,575,-276.614,714.356,,-35.92,26.137,46.934,857.2306,1311
28564,12/31/2010,2010,SGY,1679.09,404.716,430.357,575,282.67,575,161.567,654.268,,26.525,30.382,42.975,1064.3029,1311
28564,12/31/2011,2011,SGY,2165.751,767.18,667.829,620,310.784,620,309.362,864.557,1.938,-0.935,-13.282,51.322,1267.8228,1311
28564,12/31/2012,2012,SGY,2776.431,569.225,872.133,914.126,377.696,914.126,264.965,951.489,,4.405,300.348,68.031,992.6755,1311
28564,12/31/2013,2013,SGY,3248.556,670.115,970.286,1027.084,384.149,1027.084,254.571,972.089,-12.59,-13.67,181.255,79.697,1685.7091,1311
28564,12/31/2014,2014,SGY,3018.611,937.429,1101.603,1041.035,368.417,1041.035,-255.338,795.542,,0.001,226.805,84.577,926.1718,1311
28838,12/31/2004,2004,CS,954683.666,871.013,31784.963,93113.389,899.054,93113.389,23814.405,63796.004,,1456.362,,,,6211
28838,12/31/2005,2005,CS,1018445.391,823.699,32033.769,101137.055,660.937,101137.055,29052.328,68119.866,,1586.553,,,,6211
28838,12/31/2006,2006,CS,1030511.898,1255.365,35762.313,104149.347,717.938,121498.82,47489.719,67430.331,,1455.567,,3668.456,,6211
28838,12/31/2007,2007,CS,1207712.354,1375.749,38342.568,114903.444,789.059,142351.856,45914.513,83120.092,,2372.501,,4203.579,,6211
28838,12/31/2008,2008,CS,1096552.047,1380.118,30265.155,116051.719,966.925,141349.199,14234.986,45678.816,,2194.597,,4609.763,,6211
28838,12/31/2009,2009,CS,995778.142,1339.062,36220.313,127663.641,1093.84,154004.634,23531.57,49788.57,-955.783,1189.419,,4857.115,,6211
28838,12/31/2010,2010,CS,1101510.3,1802.754,35523.535,158274.095,1226.385,185592.912,26560.999,53547.871,-230.548,1111.111,,6759.526,,6211
28838,12/31/2011,2011,CS,1119228.718,1855.131,35922.765,146478.558,1181.993,173517.175,20823.554,45501.387,-509.921,1172.392,,6036.911,,6211
28838,12/31/2012,2012,CS,1009590.388,1356.636,38774.44,128537.411,1373.02,161806.663,18170.4,42304.753,-396.505,1172.037,,5059.53,,6211
28838,12/31/2013,2013,CS,980240.341,1014.151,47353.998,122336.029,1404.986,146048.967,18068.284,41620.62,-1533.019,935.535,,4319.407,,6211
28838,12/31/2014,2014,CS,927584.055,1063.016,44251.057,149248.038,1262.331,179079.928,14838.939,36256.292,-1628.75,1511.979,,3617.878,,6211
28866,9/30/2004,2004,CASH,780.799,,47.274,135.515,,,,38.663,,,,,55.3998,6035
28866,9/30/2004,2004,CASH,780.799,1.365,47.274,135.515,,,7.92,38.663,,2.213,,,55.3998,6035
28866,9/30/2005,2005,CASH,776.349,,42.959,127.875,,,,44.824,,,,,46.7246,6035
28866,9/30/2005,2005,CASH,776.349,4.435,42.959,127.875,,,2.633,44.824,,0.606,,,46.7246,6035
28866,9/30/2006,2006,CASH,741.132,,45.332,84.131,,,,51.414,,,,,62.3364,6035
28866,9/30/2006,2006,CASH,741.132,3.773,45.332,84.131,,,,51.414,,1.689,,,62.3364,6035
28866,9/30/2007,2007,CASH,686.08,,48.098,57.31,,,,56.301,,,,,103.2115,6035
28866,9/30/2007,2007,CASH,686.08,4.758,48.098,57.31,,,,56.301,,0.57,,,103.2115,6035
28866,9/30/2008,2008,CASH,756.404,,45.733,71.335,,,,75.114,,,,,44.217,6035
28866,9/30/2008,2008,CASH,756.404,5.195,45.733,71.335,,,,75.114,-2.1,0.47,,,44.217,6035
28866,9/30/2009,2009,CASH,834.777,,47.345,32.31,,,,116.695,,,,,62.8472,6035
28866,9/30/2009,2009,CASH,834.777,3.683,47.345,32.31,,,,116.695,,2.607,,,62.8472,6035
28866,9/30/2010,2010,CASH,1029.766,,72.044,21.31,,,,136.527,,,,,99.552,6035
28866,9/30/2010,2010,CASH,1029.766,2.347,72.044,21.31,,,74.052,136.527,,3.559,,,99.552,6035
28866,9/30/2011,2011,CASH,1275.481,,80.577,21.31,,,,101.35,,,,,59.4154,6035
28866,9/30/2011,2011,CASH,1275.481,1.832,80.577,21.31,,,57.391,101.35,-1.6,3.255,,,59.4154,6035
28866,9/30/2012,2012,CASH,1648.898,,145.859,18.81,,,,106.871,,,,,132.017,6035
28866,9/30/2012,2012,CASH,1648.898,4.127,145.859,18.81,,,62.666,106.871,,8.478,,,132.017,6035
28866,9/30/2013,2013,CASH,1691.989,,142.984,17.31,,,,94.479,,,,,230.698,6035
28866,9/30/2013,2013,CASH,1691.989,5.262,142.984,17.31,,,48.94,94.479,,3.831,,,230.698,6035
28866,9/30/2014,2014,CASH,2054.031,,174.802,17.31,,,,100.398,,,,,217.5542,6035
28866,9/30/2014,2014,CASH,2054.031,2.329,174.802,17.31,,,49.716,100.398,-0.1,4.56,,,217.5542,6035
29001,12/31/2004,2004,OMG,1334.701,18.417,487.032,24.683,50.954,30.433,208.272,1347.338,-7.5,22.4,-12.937,,923.3216,3341
29001,12/31/2005,2005,OMG,1220.273,25.189,536.533,416.096,48.9,421.846,48.846,1249.609,27.5,37,437.069,,549.8181,3341
29001,12/31/2006,2006,OMG,1618.224,14.547,782.079,1.224,31.841,403.911,78.459,660.104,-3.2,24.7,460.752,,1346.5819,3341
29001,12/31/2007,2007,OMG,1469.21,19.357,1028.386,1.136,33.229,1.302,196.235,1021.501,,75.1,449.594,,1729.6524,3341
29001,12/31/2008,2008,OMG,1434.427,30.712,1130.649,26.064,56.116,26.144,215.85,1736.849,,77.4,635.947,,637.1209,3341
29001,12/31/2009,2009,OMG,1444.136,25.686,1131.305,0,53.765,0,46.085,871.669,,23.9,654.026,,950.1439,3341
29001,12/31/2010,2010,OMG,1772.708,26.43,1236.784,90,54.097,120,130.146,1197.446,,26.5,718.801,,1175.4407,3341
29001,12/31/2011,2011,OMG,2869.723,56.482,1230.793,663.167,70.367,676.432,153.941,1514.535,,23.8,860.918,,713.4797,3341
29001,12/31/2012,2012,OMG,2499.427,71.725,1206.71,454.054,89.276,467.363,54.174,1637.791,6.045,33.9,560.331,,708.3132,3341
29001,12/31/2013,2013,OMG,1783.1,53.1,1159.8,,73.8,,50.8,1157.5,,47.2,296.6,,1146.1504,3341
29001,12/31/2014,2014,OMG,1419.5,34.5,836.9,0,67.5,0,30.3,1067.5,,18.8,250.4,0,902.1056,3341
29278,10/31/2004,2004,MATK,501.398,180.409,346.164,95.077,8.687,95.686,21.13,184.493,,0.03,68.195,,1387.7285,2833
29278,10/31/2005,2005,MATK,578.485,57.181,469.205,65.05,16.494,65.713,22.945,217.852,,0,124.208,,988.6735,2833
29278,10/31/2006,2006,MATK,597.973,10.902,492.575,45.372,21.672,46.042,29.783,270.654,,0.28,120.182,,762.7403,2833
29278,10/31/2007,2007,MATK,596.695,12.189,531.727,8.686,26.466,9.364,42.514,306.813,,0.53,149.345,,987.8648,2833
29278,10/31/2008,2008,MATK,645.981,9.785,588.583,0.683,28.633,0.793,56.184,352.362,,2.902,224.831,,988.775,2833
29278,10/31/2009,2009,MATK,689.817,8.932,636.144,0.317,28.948,0.412,63.616,345.197,,1.367,303.634,,597.5292,2833
29278,10/31/2010,2010,MATK,798.752,19.412,670.983,0.3,35.564,0.317,87.677,450.023,,1.741,189.127,,735.347,2833
29517,12/31/2004,2004,MED,25.968,2.056,18.705,4.256,1.31,4.714,3.004,27.34,,0,7.465,,38.449,2090
29517,12/31/2005,2005,MED,30.12,1.672,21.697,3.977,2.266,4.538,3.549,40.129,,1.983,9.995,,65.8773,2090
29517,12/31/2006,2006,MED,36.677,5.557,27.916,3.509,2.271,4.057,7.381,74.086,,3.403,9.612,,168.2243,2090
29517,12/31/2007,2007,MED,43.724,5.151,32.42,4.57,3.471,4.834,5.715,83.779,,1.79,10.395,,65.1743,2090
29517,12/31/2008,2008,MED,51.037,7.429,38.173,4.313,4.574,4.57,8.199,105.445,,3.661,12.669,,79.0133,2090
29517,12/31/2009,2009,MED,62.755,5.118,49.575,5.444,5.267,6.24,19.366,165.618,,9.167,28.547,,459.648,2090
29517,12/31/2010,2010,MED,94.059,12.055,71.956,4.855,4.991,5.799,31.64,257.552,,10.677,44.706,,434.9906,2090
29517,12/31/2011,2011,MED,105.665,14.273,73.402,4.251,7.48,5.677,27.382,298.189,,4.125,43.73,,192.7797,2090
29517,12/31/2012,2012,MED,130.251,11.383,90.786,3.809,10.688,4.337,27.765,356.706,-2.9,4.093,59.826,,363.3111,2090
29517,12/31/2013,2013,MED,132.65,11.606,98.416,0.474,11.382,0.696,33.59,356.886,,9.983,64.853,,342.7211,2090
29517,12/31/2014,2014,MED,115.91,7.024,80.476,0.242,8.052,0.474,30.246,285.285,,12.721,54.97,,414.8793,2090
29621,7/31/2004,2004,MLNK,433.766,6.205,293.315,1.544,7.104,1.722,-18.059,397.422,,0.831,261.106,,554.1694,7374
29621,7/31/2005,2005,MLNK,721.684,13.836,471.215,0.921,15.326,2.895,10.923,1069.76,,1.935,224.638,,920.6963,7374
29621,7/31/2006,2006,MLNK,763.219,16.498,497.915,25.367,15.845,25.753,10.106,1148.886,,1.575,282.222,,503.307,7374
29621,7/31/2007,2007,MLNK,819.128,23.962,555.069,25.115,19.849,25.607,19.408,1143.026,,4.621,320.206,,767.4771,7374
29621,7/31/2008,2008,MLNK,810.56,26.057,545.974,0.055,20.781,0.404,19.836,1068.207,,10.046,238.742,,595.9166,7374
29621,7/31/2009,2009,MLNK,555.821,11.06,345.598,0.194,25.497,0.346,16.541,1008.554,,9.898,236.979,,321.4703,7374
29621,7/31/2010,2010,MLNK,525.786,9.194,318.701,0.029,23.175,0.069,18.24,923.996,,4.539,222.613,,286.8622,7374
29621,7/31/2011,2011,MLNK,422.362,8.968,243.179,0.022,22.239,0.065,-3.011,880.466,,5.419,184.248,,183.6435,7374
29621,7/31/2012,2012,MLNK,358.882,11.564,165.132,0.069,15.336,0.142,-39.775,739.891,,3.538,113.511,,150.2303,7374
29621,7/31/2013,2013,MLNK,343.696,7.296,156.905,0.303,15.251,0.401,-2.974,754.504,,4.632,114.655,,160.4014,7374
29621,7/31/2014,2014,MLNK,451.646,4.489,171.618,73.762,14.276,73.93,5.517,723.4,,3.838,207.174,,194.3367,7374
29709,3/31/2005,2004,SNIC,165.948,3.035,99.423,30.041,3.93,30.125,14.674,90.627,,0.513,17.793,,365.8505,7372
29709,3/31/2006,2005,SNIC,209.471,1.761,139.157,30.002,9.607,30.037,25.374,148.676,,0.98,52.624,,465.1735,7372
29709,3/31/2007,2006,SNIC,214.777,1.276,150.833,0,9.418,20,15.956,148.649,,2.808,35.789,,369.3777,7372
29709,3/31/2008,2007,SNIC,210.049,2.134,144.602,0,7.693,0,-0.117,132.874,,0.73,36.828,,254.596,7372
29709,3/31/2009,2008,SNIC,66.737,1.788,26.644,0.161,5.883,0.291,-11.645,119.958,,0.786,1.296,,31.9128,7372
29709,3/31/2010,2009,SNIC,95.41,0.586,62.603,0.037,2.322,0.16,1.235,104.345,,0.051,39.439,,286.8157,7372
29755,9/30/2004,2004,BZH,3149.462,10.271,1232.121,1119.593,8.374,1137.404,377.935,3907.109,,170.475,,,1467.5997,1531
29755,9/30/2005,2005,BZH,3770.516,13.448,1504.688,1320.231,9.229,1321.936,617.153,4995.353,,233.965,,,2446.6563,1531
29755,9/30/2006,2006,BZH,4559.431,11.542,1701.923,1726.127,10.304,1743.779,606.075,5462.003,5.6,228.181,,,1518.2656,1531
29755,9/30/2007,2007,BZH,3930.021,29.474,1323.722,1723.059,33.594,1857.249,-553.146,3490.819,,15.8,,,323.9115,1531
29755,9/30/2008,2008,BZH,2641.799,10.566,374.851,1723.037,27.544,1747.377,-695.308,2074.298,,-56.3,,,234.8346,1531
29755,9/30/2009,2009,BZH,2029.41,7.034,196.555,1478.231,18.736,1508.899,-210.008,1005.212,-16,-162.8,,,222.4429,1531
29755,9/30/2010,2010,BZH,1902.902,10.849,397.101,1202.24,12.874,1211.547,-113.822,1009.841,,-135.148,,,312.513,1531
29755,9/30/2011,2011,BZH,1977.477,20.514,198.38,1482.904,10.253,1488.826,-132.245,742.405,8.32,-5.418,,,114.1379,1531
29755,9/30/2012,2012,BZH,1982.218,17.363,262.247,1481.054,13.51,1498.198,-62.058,1005.677,,-1.737,,,436.682,1531
29755,9/30/2013,2013,BZH,1986.789,10.761,240.55,1504.029,12.784,1512.183,27.261,1287.577,,-6.327,,,454.428,1531
29755,9/30/2014,2014,BZH,2066.22,14.553,279.118,1519.797,13.279,1535.433,60.627,1463.767,,-33.059,,,455.9629,1531
29762,12/31/2004,2004,ARTX,98.292,1.66,65.473,2.756,1.199,16.341,-3.863,49.954,,0.969,7.216,,129.6356,3690
29762,12/31/2005,2005,ARTX,84.869,1.225,46.265,8.591,1.374,20.686,-9.045,49.045,,0.737,10.823,,32.0331,3690
29762,12/31/2006,2006,ARTX,75.068,1.412,54.96,0.309,4.825,3.25,-8.236,43.121,,0.232,12.471,,36.5512,3690
29762,12/31/2007,2007,ARTX,80.481,1.594,56.332,1.175,3.33,1.498,-2.502,57.72,,,15.745,,28.5786,3690
29762,12/31/2008,2008,ARTX,89.795,1.192,53.223,3.989,2.982,5.913,-3.377,68.949,1.846,0.333,17.308,,5.5916,3690
29762,12/31/2009,2009,ARTX,84.118,0.897,51.42,2.322,2.719,4.27,0.167,74.534,-1.25,0.163,15.366,,24.5003,3690
29762,12/31/2010,2010,ARTX,83.637,1.321,52.484,1.035,2.898,2.492,-0.774,73.741,-0.303,0.19,15.397,,24.7861,3690
29762,12/31/2011,2011,ARTX,81.102,2.633,41.125,1.019,3.009,1.125,-3.055,62.136,-0.012,0.161,10.22,,18.684,3690
29762,12/31/2012,2012,ARTX,77.88,0.95,38.421,0.993,2.273,1.882,-0.861,80.05,,0.038,9.909,,16.6355,3690
29762,12/31/2013,2013,ARTX,80.655,1.701,47.977,1.83,2.288,1.925,3.54,88.571,,0.093,20.366,,70.3689,3690
29762,12/31/2014,2014,ARTX,124.739,2.123,66.355,16.935,4.256,21.316,4.319,103.562,,0.256,27.911,,56.9166,3690
29900,12/31/2004,2004,CBR,758.672,7.357,377.663,225.504,14.22,227.904,51.268,843.021,,0.533,138.871,,602.9049,7370
29900,12/31/2005,2005,CBR,744.567,10.757,376.607,217.638,17.444,219.638,46.656,956.009,,12.226,147.382,,409.5102,7370
29900,12/31/2006,2006,CBR,779.679,10.579,416.122,192.092,18.117,195.694,45.04,995.837,,1.908,140.757,,418.6853,7370
29900,12/31/2007,2007,CBR,849.113,13.172,454.559,201.81,17.692,210.918,54.52,1081.975,,9.922,175.78,,371.1642,7370
29900,12/31/2008,2008,CBR,797.52,14.68,452.43,165.71,18.793,167.712,53.938,1191.567,,8.966,167.988,,289.0089,7370
29900,12/31/2009,2009,CBR,803.256,9.059,505.536,87.5,17.61,98.197,29.959,1037.7,-2.2,1.419,136.854,,239.7129,7370
29900,12/31/2010,2010,CBR,722.364,13.99,419.693,77.879,16.102,88.352,14.95,1071.343,,2.825,132.364,,328.1803,7370
29900,12/31/2011,2011,CBR,625.07,15.364,357.166,41.38,12.718,66.951,19.698,990.326,,8.616,92.818,,280.1125,7370
29900,12/31/2012,2012,CBR,580.471,3.262,358.567,19.79,8.109,26.127,22.373,884.438,,6.182,105.468,,246.4219,7370
29900,12/31/2013,2013,CBR,557.818,5.213,352.535,0,5.797,0.053,17.442,877.293,,5.714,85.928,,313.7499,7370
29900,12/31/2014,2014,CBR,535.283,8.178,325.498,11.402,5.744,11.402,16.434,863.607,,4.444,85.104,,279.3708,7370
30138,1/31/2005,2004,JOSB,231.83,29.939,114.324,5.942,10.498,6.859,42.053,372.5,,13.918,68.146,,386.302,2300
30138,1/31/2006,2005,JOSB,304.832,31.577,153.8,4.826,13.02,5.797,61.795,464.633,,6.828,96.21,,708.9103,2300
30138,1/31/2007,2006,JOSB,368.392,31.141,208.234,0.412,15.809,0.412,73.095,546.385,,25.318,136.562,,558.5184,2300
30138,1/31/2008,2007,JOSB,440.098,27.696,261.165,0,18.477,0,83.584,604.01,,35.581,187.134,,495.196,2300
30138,1/31/2009,2008,JOSB,491.366,35.105,321.813,0,20.609,0,96.729,695.908,,38.63,246.127,0,502.2709,2300
30138,1/31/2010,2009,JOSB,556.364,16.333,393.31,0,22.382,0,117.403,770.316,,44.893,323.26,0,769.0904,2300
30138,1/31/2011,2010,JOSB,662.037,29.352,482.676,0,24.479,0,141.607,858.128,,59.523,408.151,0,1180.2881,2300
30138,1/31/2012,2011,JOSB,813.612,37.531,584.934,0,26.101,0,159.407,979.852,,57.206,500.849,0,1328.787,2300
30138,1/31/2013,2012,JOSB,894.847,35.643,667.563,0,28.521,0,128.44,1049.313,,51.275,571.84,0,1133.5795,2300
30138,1/31/2014,2013,JOSB,935.738,29.285,732.084,0,29.573,0,106.426,1032.166,,33.216,636.686,0,1573.4854,2300
30161,3/31/2005,2004,PSSI,646.358,25.931,276.818,150,18.778,150,58.959,1473.769,2.6,1.969,228.583,,738.6179,5047
30161,3/31/2006,2005,PSSI,736.975,17.007,348.813,150.855,20.23,151.364,77.509,1619.417,-2.8,11.225,265.201,,1301.6313,5047
30161,3/31/2007,2006,PSSI,774.975,17.266,380.861,150.675,22.658,152.913,80.687,1741.639,1.8,13.027,304.542,,1420.1641,5047
30161,3/31/2008,2007,PSSI,814.825,19.263,335.028,150.725,24.292,221.712,98.703,1855.791,-6.3,31.351,243.506,,1030.3877,5047
30161,3/31/2009,2008,PSSI,871.83,26.936,346.51,231.812,25.273,282.749,101.145,1952.691,,26.986,323.545,,851.199,5047
30161,3/31/2010,2009,PSSI,872.066,25.923,408.014,187.941,27.061,188.822,120.981,2055.171,,42.605,355.606,,1344.0197,5047
30161,3/31/2011,2010,PSSI,951.672,18.227,442.926,195.662,31.443,196.423,133.556,2034.789,,36.382,345.402,,1503.8219,5047
30161,3/31/2012,2011,PSSI,1155.97,23.918,387.128,454.916,35.777,454.916,132.703,2102.002,,42.156,485.365,,1274.9061,5047
30209,12/31/2004,2004,STKR,33.778,0.349,19.581,5.552,2.419,7.464,-7.873,17.653,,,2.141,,32.2208,3674
30209,12/31/2005,2005,STKR,26.788,0.071,11.152,6.772,2.353,8.379,-5.319,16.203,,,2.005,,27.3245,3674
30209,12/31/2006,2006,STKR,34.979,0.433,12.19,12.996,2.336,15.949,-3.682,19.35,,0.042,1.291,,40.9088,3674
30209,12/31/2007,2007,STKR,34.038,0.986,9.499,15.339,3.245,17.252,-5.501,29.887,,0.125,2.506,,37.7849,3674
30209,12/31/2008,2008,STKR,27.442,0.73,2.279,9.744,3.18,14.438,-3.691,32.138,,0.004,-5.186,,6.5326,3674
30209,12/31/2009,2009,STKR,13.376,0.335,-0.315,6.501,1.204,10.797,-3.771,10.456,,0,0.612,,3.5693,3674
30209,12/31/2010,2010,STKR,8.005,0.6,-0.188,3.407,0.917,4.031,-1.791,15.194,,0,1.319,,8.9267,3674
30209,12/31/2011,2011,STKR,9.932,0.095,3.63,1.631,0.601,3.218,-0.84,16.977,,0.015,3.96,,7.758,3674
30209,12/31/2012,2012,STKR,7.001,0.067,0.67,0.01,0.396,2.407,-3.136,13.904,,0,-0.373,,1.5212,3674
30209,12/31/2013,2013,STKR,6.429,0.017,-0.434,2.445,0.332,2.72,-0.599,15.599,,,0.944,,3.3466,3674
30209,12/31/2014,2014,STKR,5.622,0.064,-0.535,1.641,0.258,2.411,0.096,16.431,,,0.465,,2.4096,3674
30233,12/31/2004,2004,IBIS,22.283,0.721,20.42,0,1.963,0,-5.881,7.926,,,12.415,0,39.8784,9995
