,tic,Class_end,settledate,year,Month,gap,sic,lgap,settleamt,CIK,filedate,Form,diff
3454,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-30,8-K,-37 days +00:00:00.000000000
3455,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-11,8-K,-18 days +00:00:00.000000000
3456,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-11,8-K,-18 days +00:00:00.000000000
3457,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-05,8-K,-43 days +00:00:00.000000000
3458,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-08,8-K,-15 days +00:00:00.000000000
3459,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-07,8-K,-14 days +00:00:00.000000000
3460,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-12,8-K,-50 days +00:00:00.000000000
3461,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-01,8-K,-8 days +00:00:00.000000000
3462,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-14,8-K,-52 days +00:00:00.000000000
3463,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-30,8-K,-7 days +00:00:00.000000000
3464,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-27,8-K,-4 days +00:00:00.000000000
3465,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-27,8-K,-4 days +00:00:00.000000000
3466,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-21,8-K,-59 days +00:00:00.000000000
3467,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-25,8-K,-63 days +00:00:00.000000000
3468,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-26,8-K,-64 days +00:00:00.000000000
3469,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-26,8-K,-3 days +00:00:00.000000000
3470,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-26,8-K,-3 days +00:00:00.000000000
3471,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-23,8-K,0 days 00:00:00.000000000
3472,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-20,8-K,3 days 00:00:00.000000000
3473,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-20,8-K,3 days 00:00:00.000000000
3474,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-19,8-K,4 days 00:00:00.000000000
3475,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-17,8-K,6 days 00:00:00.000000000
3476,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-17,8-K,6 days 00:00:00.000000000
3477,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-16,8-K,7 days 00:00:00.000000000
3478,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-13,8-K,10 days 00:00:00.000000000
3479,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-12,8-K,11 days 00:00:00.000000000
3480,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-10,8-K,13 days 00:00:00.000000000
3481,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-06,8-K,17 days 00:00:00.000000000
3482,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-05,8-K,18 days 00:00:00.000000000
3483,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-05,8-K,18 days 00:00:00.000000000
3484,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-03,8-K,20 days 00:00:00.000000000
3485,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-30,8-K,24 days 00:00:00.000000000
3486,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-30,8-K,24 days 00:00:00.000000000
3487,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-29,8-K,25 days 00:00:00.000000000
3488,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-23,8-K,31 days 00:00:00.000000000
3489,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-22,8-K,32 days 00:00:00.000000000
3490,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-21,8-K,33 days 00:00:00.000000000
3491,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-19,8-K,35 days 00:00:00.000000000
3492,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-16,8-K,38 days 00:00:00.000000000
3493,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-13,8-K,41 days 00:00:00.000000000
3494,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-08,8-K,46 days 00:00:00.000000000
3495,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-01,8-K,53 days 00:00:00.000000000
3496,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-29,8-K,55 days 00:00:00.000000000
3497,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-28,8-K,56 days 00:00:00.000000000
3498,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-25,8-K,59 days 00:00:00.000000000
3499,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-25,8-K,59 days 00:00:00.000000000
3500,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-24,8-K,60 days 00:00:00.000000000
3501,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-24,8-K,60 days 00:00:00.000000000
3502,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-23,8-K,61 days 00:00:00.000000000
3503,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-23,8-K,61 days 00:00:00.000000000
3504,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-06,8-K,48 days 00:00:00.000000000
3505,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-22,8-K,62 days 00:00:00.000000000
3506,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-07,8-K,47 days 00:00:00.000000000
3507,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-06,8-K,48 days 00:00:00.000000000
3508,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-07,8-K,47 days 00:00:00.000000000
3509,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-08,8-K,46 days 00:00:00.000000000
3510,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-21,8-K,63 days 00:00:00.000000000
3511,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-09,8-K,45 days 00:00:00.000000000
3512,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-17,8-K,67 days 00:00:00.000000000
3513,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-13,8-K,41 days 00:00:00.000000000
3514,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-17,8-K,67 days 00:00:00.000000000
3515,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-13,8-K,41 days 00:00:00.000000000
3516,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-16,8-K,68 days 00:00:00.000000000
3517,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-16,8-K,68 days 00:00:00.000000000
3518,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-15,8-K,69 days 00:00:00.000000000
3519,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-14,8-K,70 days 00:00:00.000000000
3520,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-16,8-K,38 days 00:00:00.000000000
3521,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-11,8-K,73 days 00:00:00.000000000
3522,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-21,8-K,33 days 00:00:00.000000000
3523,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-20,8-K,34 days 00:00:00.000000000
3524,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-29,8-K,-36 days +00:00:00.000000000
3525,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-25,8-K,-32 days +00:00:00.000000000
3526,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-24,8-K,-31 days +00:00:00.000000000
3527,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-22,8-K,-29 days +00:00:00.000000000
3528,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-22,8-K,-29 days +00:00:00.000000000
3529,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-21,8-K,-28 days +00:00:00.000000000
3530,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-25,8-K,-32 days +00:00:00.000000000
3531,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-25,8-K,-32 days +00:00:00.000000000
3532,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-17,8-K,-24 days +00:00:00.000000000
3533,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-17,8-K,-24 days +00:00:00.000000000
3534,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-17,8-K,-24 days +00:00:00.000000000
3535,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-16,8-K,-23 days +00:00:00.000000000
3536,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-28,8-K,-35 days +00:00:00.000000000
3537,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-29,8-K,-36 days +00:00:00.000000000
3538,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-16,8-K,-23 days +00:00:00.000000000
3539,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-15,8-K,-22 days +00:00:00.000000000
3540,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-15,8-K,-22 days +00:00:00.000000000
3541,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-30,8-K,-37 days +00:00:00.000000000
3542,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-30,8-K,-37 days +00:00:00.000000000
3543,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-11,8-K,-18 days +00:00:00.000000000
3544,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-11,8-K,-18 days +00:00:00.000000000
3545,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-05,8-K,-43 days +00:00:00.000000000
3546,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-08,8-K,-15 days +00:00:00.000000000
3547,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-07,8-K,-14 days +00:00:00.000000000
3548,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-12,8-K,-50 days +00:00:00.000000000
3549,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-01,8-K,-8 days +00:00:00.000000000
3550,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-14,8-K,-52 days +00:00:00.000000000
3551,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-30,8-K,-7 days +00:00:00.000000000
3552,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-27,8-K,-4 days +00:00:00.000000000
3553,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-27,8-K,-4 days +00:00:00.000000000
3554,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-21,8-K,-59 days +00:00:00.000000000
3555,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-25,8-K,-63 days +00:00:00.000000000
3556,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-26,8-K,-64 days +00:00:00.000000000
3557,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-26,8-K,-3 days +00:00:00.000000000
3558,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-26,8-K,-3 days +00:00:00.000000000
3559,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-23,8-K,0 days 00:00:00.000000000
3560,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-20,8-K,3 days 00:00:00.000000000
3561,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-20,8-K,3 days 00:00:00.000000000
3562,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-19,8-K,4 days 00:00:00.000000000
3563,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-17,8-K,6 days 00:00:00.000000000
3564,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-17,8-K,6 days 00:00:00.000000000
3565,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-16,8-K,7 days 00:00:00.000000000
3566,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-13,8-K,10 days 00:00:00.000000000
3567,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-12,8-K,11 days 00:00:00.000000000
3568,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-10,8-K,13 days 00:00:00.000000000
3569,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-06,8-K,17 days 00:00:00.000000000
3570,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-05,8-K,18 days 00:00:00.000000000
3571,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-05,8-K,18 days 00:00:00.000000000
3572,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-03,8-K,20 days 00:00:00.000000000
3573,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-30,8-K,24 days 00:00:00.000000000
3574,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-30,8-K,24 days 00:00:00.000000000
3575,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-29,8-K,25 days 00:00:00.000000000
3576,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-23,8-K,31 days 00:00:00.000000000
3577,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-22,8-K,32 days 00:00:00.000000000
3578,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-21,8-K,33 days 00:00:00.000000000
3579,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-19,8-K,35 days 00:00:00.000000000
3580,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-16,8-K,38 days 00:00:00.000000000
3581,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-13,8-K,41 days 00:00:00.000000000
3582,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-08,8-K,46 days 00:00:00.000000000
3583,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-01,8-K,53 days 00:00:00.000000000
3584,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-29,8-K,55 days 00:00:00.000000000
3585,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-28,8-K,56 days 00:00:00.000000000
3586,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-25,8-K,59 days 00:00:00.000000000
3587,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-25,8-K,59 days 00:00:00.000000000
3588,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-24,8-K,60 days 00:00:00.000000000
3589,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-24,8-K,60 days 00:00:00.000000000
3590,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-23,8-K,61 days 00:00:00.000000000
3591,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-23,8-K,61 days 00:00:00.000000000
3592,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-06,8-K,48 days 00:00:00.000000000
3593,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-22,8-K,62 days 00:00:00.000000000
3594,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-07,8-K,47 days 00:00:00.000000000
3595,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-06,8-K,48 days 00:00:00.000000000
3596,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-07,8-K,47 days 00:00:00.000000000
3597,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-08,8-K,46 days 00:00:00.000000000
3598,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-21,8-K,63 days 00:00:00.000000000
3599,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-09,8-K,45 days 00:00:00.000000000
3600,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-17,8-K,67 days 00:00:00.000000000
3601,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-13,8-K,41 days 00:00:00.000000000
3602,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-17,8-K,67 days 00:00:00.000000000
3603,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-13,8-K,41 days 00:00:00.000000000
3604,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-16,8-K,68 days 00:00:00.000000000
3605,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-16,8-K,68 days 00:00:00.000000000
3606,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-15,8-K,69 days 00:00:00.000000000
3607,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-14,8-K,70 days 00:00:00.000000000
3608,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-16,8-K,38 days 00:00:00.000000000
3609,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-04-11,8-K,73 days 00:00:00.000000000
3610,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-21,8-K,33 days 00:00:00.000000000
3611,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-05-20,8-K,34 days 00:00:00.000000000
3612,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-29,8-K,-36 days +00:00:00.000000000
3613,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-25,8-K,-32 days +00:00:00.000000000
3614,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-24,8-K,-31 days +00:00:00.000000000
3615,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-22,8-K,-29 days +00:00:00.000000000
3616,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-22,8-K,-29 days +00:00:00.000000000
3617,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-21,8-K,-28 days +00:00:00.000000000
3618,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-25,8-K,-32 days +00:00:00.000000000
3619,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-25,8-K,-32 days +00:00:00.000000000
3620,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-17,8-K,-24 days +00:00:00.000000000
3621,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-17,8-K,-24 days +00:00:00.000000000
3622,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-17,8-K,-24 days +00:00:00.000000000
3623,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-16,8-K,-23 days +00:00:00.000000000
3624,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-28,8-K,-35 days +00:00:00.000000000
3625,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-29,8-K,-36 days +00:00:00.000000000
3626,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-16,8-K,-23 days +00:00:00.000000000
3627,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-15,8-K,-22 days +00:00:00.000000000
3628,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-15,8-K,-22 days +00:00:00.000000000
3629,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-30,8-K,-37 days +00:00:00.000000000
3630,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-30,8-K,-37 days +00:00:00.000000000
3631,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-11,8-K,-18 days +00:00:00.000000000
3632,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-11,8-K,-18 days +00:00:00.000000000
3633,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-05,8-K,-43 days +00:00:00.000000000
3634,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-08,8-K,-15 days +00:00:00.000000000
3635,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-07,8-K,-14 days +00:00:00.000000000
3636,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-12,8-K,-50 days +00:00:00.000000000
3637,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-07-01,8-K,-8 days +00:00:00.000000000
3638,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-14,8-K,-52 days +00:00:00.000000000
3639,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-30,8-K,-7 days +00:00:00.000000000
3640,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-27,8-K,-4 days +00:00:00.000000000
3641,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-27,8-K,-4 days +00:00:00.000000000
3642,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-21,8-K,-59 days +00:00:00.000000000
3643,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-25,8-K,-63 days +00:00:00.000000000
3644,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-08-26,8-K,-64 days +00:00:00.000000000
3645,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-26,8-K,-3 days +00:00:00.000000000
3646,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-26,8-K,-3 days +00:00:00.000000000
3647,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-23,8-K,0 days 00:00:00.000000000
3648,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-20,8-K,3 days 00:00:00.000000000
3649,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-20,8-K,3 days 00:00:00.000000000
3650,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-19,8-K,4 days 00:00:00.000000000
3651,JPM,1/7/2004,2008-06-23,2008,6,1453,6021,7.2813859,0,19617.0,2008-06-17,8-K,6 days 00:00:00.000000000
