rdate,cusip,stkname,tic,exchcd,stkcd,stkcdesc,prc,shrout,Top5InstOwn,Top10InstOwn,NumInstBlockOwners,InstBlockOwn,NumInstOwners,MaxInstOwn,InstOwn,InstOwn_HHI,InstOwn_Perc
6/30/2010,H2701310,WEATHERFORD INTERNATIONAL LT,WFT,A,+,RG,13.14,740274,138390241,199071797,1,50529102,411,50529102,479835736,0.028140453,0.648186666
6/30/2010,H8912810,TYCO INTERNATIONAL LTD,TYC,A,+,COM,35.23,475420,107471876,172100832,2,56926486,461,31739000,419322875,0.024334482,0.882005122
6/30/2010,M0854Q10,ALLOT COMMUNICATIONS LTD,ALLT,V,+,COM,4.4,22552,7914036,8208853,2,5629568,17,3426638,8257347,0.272686955,0.366146994
6/30/2010,M2246510,CHECK POINT SOFTWARE TECH LT,CHKP,V,+,OR,29.48,207621,50820140,75816484,2,26506287,257,13517342,141470415,0.038328577,0.681387793
6/30/2010,M8825810,TTI TEAM TELECOM INTL LTD,TTIL,V,+,OR,2.85,16358,3424405,3914348,2,1870891,12,961800,3934892,0.175051053,0.240548478
9/30/2010,141310,AIM EQUITY FDS,CHTR,I,7,,15.39,,26357,26357,0,,1,26357,26357,1,
9/30/2010,00206R10,AT&T INC,T,A,0,COM,28.6,5909000,1174808122,1588493187,0,,1263,259181927,3305603934,0.031405976,0.559418503
9/30/2010,00246W10,AXT INC,AXTI,V,0,COM,6.62,31024,8750508,12907864,3,6481851,82,2556925,19486002,0.057625258,0.628094443
9/30/2010,289620,ABERCROMBIE & FITCH CO,ANF,A,0,CMA,39.32,88277,34372251,53473127,5,34372251,259,12509856,92714839,0.044101105,1.050271747
9/30/2010,00509L70,ACURA PHARMACEUTICALS INC,ACUR,F,0,COM,2.49,43895,1153277,1433406,0,,26,576493,1654988,0.16151627,0.037703338
9/30/2010,673910,ADDUS HOMECARE CORP,ADUS,V,0,COM,3.97,10748,5934407,7085177,3,5209407,19,4023000,7414136,0.317836034,0.689815408
9/30/2010,786510,AEROPOSTALE,ARO,A,0,COM,23.25,92455,25930049,37437673,4,22201824,264,6905509,83909399,0.027826824,0.907570159
9/30/2010,801530,AEROSONIC CORP DEL,AIM,B,0,COM,2.99,3743,133196,133396,0,,6,95863,133396,0.542450842,0.035638792
9/30/2010,00817Y10,AETNA INC NEW,AET,A,0,COM,31.61,417400,97228007,144197971,2,54782457,419,29736600,350484168,0.026661606,0.839684159
9/30/2010,00850H10,AGRIA CORP,GRO,A,+,AR,1.43,125160,9958133,10028815,0,,11,5170200,10029115,0.452693339,0.080130353
9/30/2010,1736110,ALLEGHENY ENERGY INC,AYE,A,0,COM,24.52,169615,45627773,70332434,3,30790971,256,11256426,136686576,0.034207814,0.805863727
9/30/2010,1977710,ALLOS THERAPEUTICS INC,ALTH,V,0,COM,4.72,105333,38189433,55488621,4,33756945,95,9131500,79588123,0.061929426,0.755585837
9/30/2010,01988P10,ALLSCRIPTS HEALTHCARE SOLUTN,MDRX,V,0,COM,18.47,186376,51440577,71406422,1,25878329,234,25878329,141802658,0.050069087,0.760841836
9/30/2010,2313510,AMAZON COM INC,AMZN,V,0,COM,157.06,447825,93436531,144238549,1,24991297,636,24991297,297777116,0.030505415,0.664940805
9/30/2010,2317710,AMBASSADORS GROUP INC,EPAX,V,0,COM,11.34,18969,6313874,9421717,4,5388417,69,1702300,13847719,0.060062548,0.730018398
9/30/2010,2343610,AMEDISYS INC,AMED,V,0,COM,23.8,28821,10053876,14588336,3,7572699,158,3746680,25449356,0.048049151,0.88301433
9/30/2010,2358610,AMERCO,UHAL,V,0,COM,79.48,19608,2753648,3805111,1,1038582,93,1038582,5231756,0.079305124,0.266817422
9/30/2010,2535310,AMERICAN DENTAL PARTNERS,ADPI,V,0,COM,12.06,15750,6098463,9087978,6,6969283,64,1720045,12676662,0.065111784,0.804867429
9/30/2010,2687478,AMERICAN INTL GROUP INC,AIG,A,0,COM,39.1,135126,50827450,56594404,1,32909500,284,32909500,75674002,0.207260934,0.560025473
9/30/2010,3011110,AMERICAN SUPERCONDUCTOR CORP,AMSC,V,0,COM,31.1,45555,13164885,19375348,2,7641380,159,4650967,36008561,0.04236131,0.790441466
9/30/2010,03073T10,AMERIGROUP CORP,AGP,V,0,COM,42.47,51022,20383175,28468938,5,20383175,208,5109364,54587985,0.038971121,1.069891125
9/30/2010,3165210,AMKOR TECHNOLOGY INC,AMKR,V,0,COM,6.57,183367,57796129,70826291,2,39650019,141,22693766,98240244,0.100856182,0.535757492
9/30/2010,3783310,APPLE INC,AAPL,V,0,COM,283.75,913563,179234925,252803882,1,53930929,1449,53930929,626563884,0.023842116,0.685846388
9/30/2010,03822W40,APPLIED MICRO CIRCUITS CORP,AMCC,V,0,COM,10,66577,25744384,38822729,6,29337437,139,7848078,60784745,0.051614546,0.912999159
9/30/2010,3823710,APPLIED SIGNAL TECHNOLOGY IN,APSG,V,0,COM,24.88,13396,3492596,5327812,2,1802922,99,1065759,10219966,0.039663603,0.762911765
9/30/2010,03875Q10,ARBITRON INC,ARB,A,0,COM,27.97,26837,11874637,17089644,4,10590707,118,3714227,29006753,0.051857286,1.080849313
9/30/2010,4268220,AROTECH CORP,ARTX,V,0,COM,1.84,14740,1841548,1922403,1,1083318,13,1083318,1922553,0.371502098,0.130431004
9/30/2010,4313610,ARTHROCARE CORP,ARTC,V,0,COM,27.18,27008,8693272,13040539,2,5434566,94,4051193,22802884,0.055355254,0.844301096
9/30/2010,04963C20,ATRICURE INC,ATRC,V,0,COM,7.87,15563,3654953,4574935,2,2538185,27,1470778,5226122,0.145427716,0.335804279
9/30/2010,5266610,AUTHENTIDATE HLDG CORP,ADAT,F,0,COM,0.63,38436,2697136,3102026,0,,15,1068997,3171093,0.18988744,0.0825032
9/30/2010,5563010,BP PRUDHOE BAY RTY TR,BPT,A,0,COM,103.35,21400,629282,959086,0,,115,158209,1724758,0.040424534,0.080596168
9/30/2010,5714910,BAKER MICHAEL CORP,BKR,B,0,COM,32.96,9223,3451007,5021454,5,3451007,74,1154903,7373062,0.06541811,0.79942123
9/30/2010,5969210,BANCORPSOUTH INC,BXS,A,0,COM,14.18,83482,15831841,21249254,1,4762838,126,4762838,32260105,0.060702717,0.386431866
9/30/2010,6050510,BANK OF AMERICA CORPORATION,BAC,A,0,COM,13.1,10030000,1484859619,2173810668,0,,1273,432994615,6036758567,0.021127988,0.601870246
9/30/2010,6790110,BARRICK GOLD CORP,ABX,A,0,COM,46.29,985673,176565086,265784762,0,,514,49107122,656768619,0.024284351,0.666314913
9/30/2010,07556Q10,BEAZER HOMES USA INC,BZH,A,0,COM,4.13,75677,30396990,42413275,5,30396990,97,11351604,60861244,0.071872851,0.804223793
9/30/2010,8975050,BIGBAND NETWORKS INC,BBND,V,0,COM,2.84,69060,23093052,30290324,2,15146885,63,10008635,39037787,0.106920957,0.565273487
9/30/2010,09253U10,BLACKSTONE GROUP L P,BX,A,0,COM,12.69,254485,45589069,62091061,1,18462397,175,18462397,105834849,0.058866605,0.415878535
9/30/2010,11012210,BRISTOL MYERS SQUIBB CO,BMY,A,0,COM,27.11,1714842,381172314,533445149,1,124155500,1001,124155500,1142363526,0.031611424,0.666162554
9/30/2010,11132010,BROADCOM CORP,BRCM,V,0,CMA,35.39,448300,113343391,179255970,2,61360796,455,38871747,397063096,0.028809821,0.885708445
9/30/2010,11162130,BROCADE COMMUNICATIONS SYS I,BRCD,V,0,COM,5.86,453404,134812595,174974537,3,102771906,248,43360313,341028089,0.043485359,0.752150596
9/30/2010,11434010,BROOKS AUTOMATION INC,BRKS,V,0,COM,6.71,65432,22165434,36144521,6,25989338,123,4835247,55389540,0.050008412,0.846520663
9/30/2010,12550910,CIGNA CORP,CI,A,0,COM,35.78,276675,63515378,100233849,1,17478470,442,17478470,220302761,0.027217805,0.796251056
9/30/2010,12558180,CIT GROUP INC,CIT,A,0,COM,40.82,200257,54560010,84430736,3,38206147,275,15442529,184025689,0.029907259,0.918947597
9/30/2010,12589610,CMS ENERGY CORP,CMS,A,0,COM,18.02,230179,68124852,111763152,4,58008484,295,18337609,253117936,0.026630145,1.099656945
9/30/2010,12665010,CVS CAREMARK CORPORATION,CVS,A,0,COM,31.47,1356000,275268323,436173642,1,69959264,903,69959264,1107793033,0.02073101,0.816956514
9/30/2010,12738710,CADENCE DESIGN SYSTEM INC,CDNS,V,0,COM,7.63,266244,99143522,125921204,2,65997879,178,46307382,234404279,0.05969779,0.880411499
9/30/2010,13201110,CAMBREX CORP,CBM,A,0,COM,4.25,29385,10177840,17895223,8,15341437,84,2226467,26484095,0.05207309,0.901279394
9/30/2010,14166510,CAREER EDUCATION CORP,CECO,V,0,COM,21.47,81265,35091339,51050624,5,35091339,190,15986843,83827209,0.060475971,1.031529059
9/30/2010,14622910,CARTER INC,CRI,A,0,COM,26.33,59443,15341180,23919082,2,6978621,193,4000648,55088070,0.027053519,0.926737715
9/30/2010,15093450,CELL THERAPEUTICS INC,CTIC,F,0,COM,0.39,758476,40621953,47592066,0,,52,24919932,54933361,0.241124368,0.072425971
9/30/2010,1.51E+14,CELERA CORP,CRA,V,0,COM,6.74,81988,31464795,49467528,7,40065147,107,10413204,70175333,0.062150328,0.855922001
9/30/2010,15135B10,CENTENE CORP DEL,CNC,V,0,COM,23.59,51670,18152526,28367375,4,15721911,135,5161783,50608573,0.042200924,0.979457577
9/30/2010,15708510,CERUS CORP,CERS,V,0,COM,3.84,38900,8924830,10933335,2,6345534,44,4161200,12520643,0.162622545,0.321867429
9/30/2010,16117M30,CHARTER COMMUNICATIONS INC D,CHTR,F,0,CMA,32.5,112456,82871155,93179008,4,79468132,60,32858748,101270910,0.188495277,0.900538077
9/30/2010,16359R10,CHEMED CORP NEW,CHE,A,0,COM,56.97,22788,7208017,11276221,4,6081596,133,2027443,20141672,0.041385013,0.883871862
9/30/2010,16725010,CHICAGO BRIDGE & IRON CO N V,CBI,A,+,RG,24.45,99060,19274106,33475984,0,,220,4502126,71580184,0.02813959,0.722594226
9/30/2010,16890510,CHILDRENS PL RETAIL STORES I,PLCE,V,0,COM,48.77,27240,10688205,15649013,5,10688205,166,3375585,29392637,0.039883045,1.079024853
9/30/2010,16943W10,CHINA GREEN AGRICULTURE INC,CGA,F,0,COM,8.78,26848,1100460,1408343,0,,40,492196,1794593,0.117642957,0.066842707
9/30/2010,17163B10,CIBER INC,CBR,A,0,COM,3.01,69437,19842799,28099719,2,11179810,111,5664991,45016331,0.05439633,0.648304665
9/30/2010,17275R10,CISCO SYS INC,CSCO,V,0,COM,21.9,5584933,900650957,1376672605,0,,1422,233644770,3839973608,0.018660313,0.687559476
9/30/2010,17296710,CITIGROUP INC,C,A,0,COM,3.91,28973529,3826936814,5428350843,0,,1089,987055475,12206587142,0.027301728,0.421301359
9/30/2010,18976M10,CNINSURE INC,CISG,V,+,AR,23.24,1005779,10518311,14475488,0,,82,4809398,24287308,0.06511068,0.024147758
9/30/2010,19121610,COCA COLA CO,KO,A,0,COM,58.52,2309462,526822644,680905311,1,200000000,1267,200000000,1372780582,0.04083574,0.594415748
9/30/2010,20034010,COMERICA INC,CMA,A,0,COM,37.15,176319,42901156,65078077,1,11986569,334,11986569,148940976,0.026777105,0.844724482
9/30/2010,20854P10,CONSOL ENERGY INC,CNX,A,0,COM,36.96,225794,78545284,118665798,3,56677057,323,27662856,197640235,0.048316308,0.875312165
9/30/2010,21664840,COOPER COS INC,COO,A,0,COM,46.22,45664,16242570,26819232,6,18641746,197,5292010,52863385,0.035074379,1.157659973
9/30/2010,22540110,CREDIT SUISSE GROUP,CS,A,+,AR,42.56,1185731,22829945,30829792,0,,168,10396992,47260304,0.075035674,0.039857526
9/30/2010,22704610,CROCS INC,CROX,V,0,COM,13,86631,20054144,30559378,1,5788783,183,5788783,73014453,0.027319065,0.842821311
9/30/2010,22747810,CROSS A T CO,ATX,V,0,CMA,6.1,10542,5053678,5650520,4,4819478,23,2173600,5909395,0.206513193,0.560557295
9/30/2010,22765D10,CROSSROADS SYS INC,CRDS,V,0,COM,0.72,26517,101000,101000,0,,1,101000,101000,1,0.003808877
9/30/2010,22890310,CRYOLIFE INC,CRY,A,0,COM,6.07,28235,6446763,9727101,2,3620555,83,2141427,15142081,0.054908734,0.536287622
9/30/2010,24702R10,DELL INC,DELL,V,0,COM,12.97,1944708,409476293,596730464,1,141682699,577,141682699,1280714238,0.030988231,0.658563773
9/30/2010,24990610,DESCARTES SYS GROUP INC,DSGX,V,0,COM,6.43,61496,26607223,31260952,3,22246691,26,10936200,32627857,0.186773149,0.530568769
9/30/2010,25365110,DIEBOLD INC,DBD,A,0,COM,31.09,65690,21202293,33484202,4,17966991,191,5313525,56840313,0.043304662,0.865281063
9/30/2010,25459W49,DIREXION SHS ETF TR,FAZ,E,0,COM,13.38,98423,3633076,4429177,0,,35,1051273,5129971,0.11672612,0.052121669
9/30/2010,26779V10,DYNACQ HEALTHCARE INC,DYII,V,0,COM,2.13,14177,341966,366475,0,,13,199813,367131,0.345137341,0.02589624
9/30/2010,26817G30,DYNEGY INC DEL,DYN,A,0,COM,4.87,120737,44489554,60420247,5,44489554,138,11226500,107084788,0.045119942,0.886926029
9/30/2010,28336L10,EL PASO CORP,EP,A,0,COM,12.38,704007,145047710,227905721,1,38020641,406,38020641,540331908,0.025385237,0.767509283
9/30/2010,29275620,ENERGYSOLUTIONS INC,ES,A,0,COM,5.03,88527,26159919,41511907,3,17881486,124,6266252,77829578,0.038713687,0.879162041
9/30/2010,30613710,FALCONSTOR SOFTWARE INC,FALC,V,0,COM,3.06,45700,5611321,6981659,0,,49,1660266,9195955,0.090374792,0.201224398
9/30/2010,31164210,FARO TECHNOLOGIES INC,FARO,V,0,COM,21.81,16159,6094496,9307412,4,5360807,100,1857066,14398545,0.054495322,0.891054211
9/30/2010,31638984,FIDELITY SECS FD,FIRE,I,7,,9.1,,37354,37354,0,,2,21262,37354,0.509578045,
9/30/2010,31677310,FIFTH THIRD BANCORP,FITB,V,0,COM,12.03,796320,148041716,241814771,0,,438,32489768,578055370,0.023828741,0.725908391
9/30/2010,31867210,FIRST BANCORP P R,FBP,A,+,COM,0.28,92543,31481348,39003667,2,23497328,77,17121451,52463180,0.136390847,0.566905979
9/30/2010,34341210,FLUOR CORP NEW,FLR,A,0,COM,49.53,178763,50446330,69225044,1,22203605,493,22203605,147171935,0.038912535,0.823279622
9/30/2010,34354P10,FLOWSERVE CORP,FLS,A,0,COM,109.42,55938,11872342,18843316,1,2971189,384,2971189,46790432,0.023276457,0.83646952
9/30/2010,34583810,FOREST LABS INC,FRX,A,0,COM,30.93,285544,96370872,130763707,3,71975781,388,38978925,268470260,0.03974848,0.940206273
9/30/2010,35461310,FRANKLIN RES INC,BEN,A,0,COM,106.9,225400,35370808,49826900,1,13974836,508,13974836,109707816,0.032922515,0.486725004
9/30/2010,36960410,GENERAL ELECTRIC CO,GE,A,0,COM,16.25,10691220,1500931976,2117039532,0,,1452,400928970,5247606294,0.024647365,0.490833253
9/30/2010,37451110,GIANT INTERACTIVE GROUP INC,GA,A,+,AR,6.42,227349,6842247,8720810,0,,43,3750750,11054215,0.144884862,0.048622228
9/30/2010,37555810,GILEAD SCIENCES INC,GILD,V,0,COM,35.61,838633,205205707,322934602,2,98805033,745,56041552,704160587,0.026955184,0.839652848
9/30/2010,37591610,GILDAN ACTIVEWEAR INC,GIL,A,0,COM,28.09,121305,43611328,56740111,2,29304748,137,21589048,89161668,0.083360785,0.735020552
9/30/2010,37897340,GLOBALSTAR INC,GSAT,V,0,COM,1.74,286186,38481952,46829720,1,18876900,68,18876900,55174507,0.162115458,0.192792474
9/30/2010,38911N10,GRAVITY CO LTD,GRVY,V,+,AR,1.5,6949,1744296,1744326,3,1628715,6,866515,1744326,0.347157297,0.251018276
9/30/2010,41130710,HANSEN MEDICAL INC,HNSN,V,0,COM,1.44,53781,9388894,14196442,0,,80,2515580,23391183,0.049840075,0.434933954
9/30/2010,41316010,HARMONIC INC,HLIT,V,0,COM,6.88,97548,23553758,39915768,1,6735840,159,6735840,73398359,0.038428308,0.752433253
9/30/2010,41321630,HARMONY GOLD MNG LTD,HMY,V,+,AR,11.29,428851,70989433,81801294,1,22890429,80,22890429,93112232,0.143606087,0.21712024
9/30/2010,41651510,HARTFORD FINL SVCS GROUP INC,HIG,A,0,COM,22.95,444368,138525483,201499828,3,104728763,405,44000000,366517711,0.042451391,0.824806717
9/30/2010,42279M10,HEELYS INC,HLYS,F,0,COM,2.4,27571,5060893,7281621,1,1400000,26,1400000,8035702,0.100638489,0.291454862
9/30/2010,42366C10,HEMISPHERX BIOPHARMA INC,HEB,B,0,COM,0.56,135242,7348149,9103006,0,,26,3049232,9728387,0.176318467,0.071933179
9/30/2010,42739810,HERLEY INDS INC DEL,HRLY,V,0,COM,16.5,13682,7378176,8794070,4,6967776,55,3865559,10581065,0.169786718,0.7733566
9/30/2010,43289P10,HIMAX TECHNOLOGIES INC,HIMX,V,+,AR,2.48,353503,33931240,35855976,1,25762274,35,25762274,36803985,0.503651554,0.104112228
9/30/2010,44106010,HOSPIRA INC,HSP,A,0,COM,57.01,167310,47164638,66979621,4,40861690,422,14916143,129177097,0.037385821,0.772082344
9/30/2010,44183U10,HOUSTON AMERN ENERGY CORP,HUSA,V,0,COM,10,31081,7726518,9654078,3,5916036,42,2428000,10994726,0.121696137,0.353744281
9/30/2010,44248720,HOVNANIAN ENTERPRISES INC,HOV,A,0,CMA,3.93,63114,12382122,17417549,0,,85,2998235,26163157,0.058045966,0.41453809
9/30/2010,44746210,HURON CONSULTING GROUP INC,HURN,V,0,COM,21.99,22056,7534455,11281302,3,5540834,86,2769525,18697288,0.052617821,0.847718897
9/30/2010,4.52E+14,IKANOS COMMUNICATIONS,IKAN,V,0,COM,1.19,54765,6318711,9906243,0,,41,1816961,12463012,0.076192809,0.227572574
9/30/2010,45252610,IMMUCOR INC,BLUD,V,0,COM,19.83,69980,21858868,31442980,3,15910298,153,7540665,61653517,0.039299244,0.881016248
9/30/2010,45884X10,INTERMUNE INC,ITMN,V,0,COM,13.62,56027,22318849,31544717,5,22318849,96,8403693,44285843,0.073688489,0.790437521
9/30/2010,45885A30,INTERNAP NETWORK SVCS CORP,INAP,V,0,COM,4.91,51914,14894607,22712433,4,12593440,103,3525000,31974384,0.060542464,0.615910621
9/30/2010,45920010,INTERNATIONAL BUSINESS MACHS,IBM,A,0,COM,134.14,1814836,199942854,277600874,0,,1422,63226124,710383371,0.024905023,0.391431166
9/30/2010,46025410,INTERNATIONAL RECTIFIER CORP,IRF,A,0,COM,21.09,70325,27500082,38271174,4,24282526,138,8485130,54377514,0.068917465,0.773231625
9/30/2010,46059V10,INTERNET INFRASTRUCTR HOLDS,IIH,E,7,COM,3.82,8841,617920,618520,1,561912,9,561912,618520,0.829138694,0.069960412
9/30/2010,46609010,JA SOLAR HOLDINGS CO LTD,JASO,V,+,AR,9.33,169235,38635126,50259047,1,18109870,110,18109870,69807379,0.097577543,0.412487836
9/30/2010,46625H10,JPMORGAN CHASE & CO,JPM,A,0,COM,38.06,3965167,693804179,1070725774,0,,1380,162382853,2785981838,0.019585005,0.702613998
9/30/2010,4.70E+14,JAKKS PAC INC,JAKK,V,0,COM,17.64,27623,11908916,17696298,7,14842053,130,3388870,30581957,0.044428449,1.107119321
9/30/2010,47110910,JARDEN CORP,JAH,A,0,COM,31.13,91600,25598491,37039928,2,13434430,196,6905299,82617778,0.029882761,0.901940808
9/30/2010,48083810,JOS A BANK CLOTHIERS INC,JOSB,V,0,COM,42.61,27527,11499538,15673333,4,10193888,178,4126043,27403727,0.049856548,0.995521742
9/30/2010,48203R10,JUNIPER NETWORKS INC,JNPR,V,0,COM,30.35,519918,200006590,278411732,3,161194824,348,68116576,479109101,0.052956831,0.921508971
9/30/2010,48248010,KLA-TENCOR CORP,KLAC,V,0,COM,35.23,166770,59715620,87074147,3,44526037,266,17639258,153285407,0.046393929,0.919142574
9/30/2010,48273810,KVH INDS INC,KVHI,V,0,COM,15.01,14451,4224007,5819103,2,2499852,56,1765000,8420346,0.078616771,0.582682583
9/30/2010,48273U10,K12 INC,LRN,A,0,COM,29.03,30589,7486586,11890401,2,3992821,102,2028486,23067751,0.038253535,0.754119161
9/30/2010,49690240,KINROSS GOLD CORP,KGC,A,0,COM,18.79,714487,275403091,397771432,4,242263091,249,77513509,733288182,0.041760666,1.026314239
9/30/2010,50069210,KOSS CORP,KOSS,V,0,COM,5.43,7383,768242,900883,0,,14,250000,907920,0.190149957,0.122974401
9/30/2010,50186V10,LG DISPLAY CO LTD,LPL,A,+,AR,17.44,357816,22353359,26910155,0,,96,11743288,34824891,0.149532104,0.097326254
9/30/2010,50544710,LABRANCHE & CO INC,LAB,A,0,COM,3.9,42029,13308353,19344042,4,11308353,90,3333929,27521070,0.061643775,0.65481144
9/30/2010,51841510,LATTICE SEMICONDUCTOR CORP,LSCC,V,0,COM,4.75,116884,30161868,47528930,3,19977755,156,7382092,100906577,0.029870732,0.863305303
9/30/2010,52186330,LEAP WIRELESS INTL INC,LEAP,V,0,COM,12.35,78335,37417837,50708866,3,30610440,113,15537869,77261871,0.073877241,0.986300772
9/30/2010,52186N10,LEAPFROG ENTERPRISES INC,LF,A,0,CMA,5.48,37246,11705570,16167930,1,5255380,76,5255380,25684556,0.069241839,0.689592332
9/30/2010,52729N10,LEVEL 3 COMMUNICATIONS INC,LVLT,V,0,COM,0.94,1664768,834056767,958137843,3,706933016,223,479768538,1190676436,0.190394738,0.715220641
9/30/2010,53261M10,LIMELIGHT NETWORKS INC,LLNW,V,0,COM,5.89,98359,40138407,45339097,1,30696346,80,30696346,55674502,0.315499578,0.566033632
9/30/2010,53983010,LOCKHEED MARTIN CORP,LMT,A,0,COM,71.28,362498,154592563,190155616,3,127592354,620,74901304,314085696,0.080601849,0.86644808
9/30/2010,55262C10,MBIA INC,MBI,A,0,COM,10.05,200412,63058249,82597079,1,32123000,171,32123000,126822843,0.0878974,0.632810625
9/30/2010,55918110,MAGMA DESIGN AUTOMATION,LAVA,V,0,COM,3.7,59510,14881451,21243814,2,7771416,85,4635976,36676010,0.048804613,0.61629995
9/30/2010,56377110,MANNATECH INC,MTEX,V,0,COM,2.05,26490,2840055,3518936,0,,49,737785,4204175,0.103478134,0.158708003
9/30/2010,56400P20,MANNKIND CORP,MNKD,V,0,COM,6.76,122674,14682709,19356909,0,,83,4153694,25197397,0.084723552,0.205401283
9/30/2010,57174810,MARSH & MCLENNAN COS INC,MMC,A,0,COM,24.12,542474,196882283,286128476,4,169861192,376,53410900,439025260,0.053502989,0.809301939
9/30/2010,57290110,MARTEK BIOSCIENCES CORP,MATK,V,0,COM,22.63,33481,8817476,14765280,1,2482088,170,2482088,34759542,0.026398122,1.038187091
9/30/2010,57308310,MARTHA STEWART LIVING OMNIME,MSO,A,0,CMA,4.74,28437,5797524,8112129,1,1933350,60,1933350,10444964,0.086106544,0.367301895
9/30/2010,58155Q10,MCKESSON CORP,MCK,A,0,COM,61.78,261451,66669442,96324163,2,34609422,528,17399538,208991725,0.029701339,0.799353321
9/30/2010,58306220,MEADE INSTRUMENTS CORP,MEAD,F,0,COM,3.14,1167,97616,98453,0,,8,57950,98453,0.395814743,0.084364182
9/30/2010,58469030,MEDICIS PHARMACEUTICAL CORP,MRX,A,0,CMA,29.65,60172,15423804,23389316,1,6370719,224,6370719,57086988,0.028805026,0.948730107
9/30/2010,58470H10,MEDIFAST INC,MED,F,0,COM,27.13,15420,4725811,6332300,3,3295723,112,1539890,9484196,0.064376259,0.615058106
9/30/2010,58505510,MEDTRONIC INC,MDT,A,0,COM,33.58,1079886,227242973,384402743,1,56348631,961,56348631,802290558,0.027030983,0.742940049
9/30/2010,58933Y10,MERCK & CO INC NEW,MRK,A,0,COM,36.81,3073593,692326999,1030384573,2,351893941,1196,189346279,2213143319,0.028991743,0.720050872
9/30/2010,58949910,MERGE HEALTHCARE INC,MRGE,V,0,COM,2.9,83269,11480829,14936562,1,5125709,56,5125709,19016454,0.114641461,0.228373753
9/30/2010,59100U10,META FINL GROUP INC,CASH,V,0,COM,32,3086,722453,770665,2,472137,12,273129,771065,0.240103386,0.249859041
9/30/2010,60786L10,MODUSLINK GLOBAL SOLUTIONS I,MLNK,V,0,COM,6.35,44054,11890935,16034214,3,8351141,89,2958039,21376445,0.075167627,0.485232783
9/30/2010,60855410,MOLEX INC,MOLX,V,0,COM,20.93,95560,22529274,33572006,2,10250822,212,5321870,65694956,0.035082346,0.687473378
9/30/2010,60855420,MOLEX INC,MOLX,V,0,CMA,17.48,78813,33425882,42428264,3,27046722,111,17636257,61097157,0.108478688,0.775216741
9/30/2010,60871R20,MOLSON COORS BREWING CO,TAP,A,0,CMB,47.22,160908,43777410,66533159,2,25775011,326,16756511,127353108,0.039310887,0.791465359
9/30/2010,61744644,MORGAN STANLEY,MS,A,0,COM,24.68,1396969,369927679,496177551,1,159412938,640,159412938,1011313932,0.042608766,0.723934412
9/30/2010,62936P10,NPS PHARMACEUTICALS INC,NPSP,V,0,COM,6.84,65866,27130962,38196931,5,27130962,106,8489683,57748761,0.060618576,0.876761318
9/30/2010,63115810,NASH FINCH CO,NAFC,V,0,COM,42.54,12312,4741442,7814766,8,6818527,121,1286011,12529397,0.046313856,1.017657326
9/30/2010,64118P10,NETLIST INC,NLST,V,0,COM,2.98,25266,1708535,2430178,0,,26,472360,2885494,0.090646552,0.114204623
9/30/2010,64156L10,NEVSUN RES LTD,NSU,B,0,COM,4.9,194134,65297926,80226002,2,43593088,49,29244100,90804487,0.155507053,0.467741287
9/30/2010,65163910,NEWMONT MINING CORP,NEM,A,0,COM,62.81,484698,124930430,180146976,1,39013000,639,39013000,394507827,0.029945076,0.813925015
9/30/2010,65171850,NEWPARK RES INC,NR,A,0,COM,8.4,90398,39376954,54117616,5,39376954,155,13057276,90719409,0.05453868,1.003555488
9/30/2010,65440K10,99 CENTS ONLY STORES,NDN,A,0,COM,18.88,69739,20126640,27619985,4,17485117,127,5942266,42189975,0.058985582,0.604969601
9/30/2010,65487R30,NOAH ED HLDGS LTD,NED,A,+,AR,2.68,40264,1451445,1623586,0,,13,595900,1626728,0.225032664,0.04040155
9/30/2010,66774610,NORTHWEST PIPE CO,NWPX,V,0,COM,17.5,9237,3851572,5682466,5,3851572,60,1157571,7563035,0.071467369,0.818776118
9/30/2010,67000610,NOVELL INC,NOVL,V,0,COM,5.97,351302,109328124,143521231,4,95278463,226,30000000,242964828,0.050141998,0.691612425
9/30/2010,67087210,OM GROUP INC,OMG,A,0,COM,30.12,30865,12151587,16910576,4,10633552,154,4629800,29829915,0.050745779,0.966464118
9/30/2010,67457P30,OCCAM NETWORKS INC,OCNW,V,0,COM,7.83,21157,4280861,5271444,1,1909493,45,1909493,6368618,0.135336596,0.301017063
9/30/2010,68212810,OMNIVISION TECHNOLOGIES INC,OVTI,V,0,COM,23.04,53955,15814034,24239948,2,8504174,152,5336346,47535023,0.037467006,0.881012381
9/30/2010,68375V10,OPNEXT INC,OPXT,V,0,COM,1.57,89889,20858084,27807575,2,12546265,62,7191806,34095924,0.100081937,0.379311417
9/30/2010,68555P10,ORBCOMM INC,ORBC,V,0,COM,2.27,42602,10209353,12954943,2,4980901,35,2521744,13908308,0.124030108,0.326470776
9/30/2010,68619F20,ORIENT PAPER INC,ONP,F,0,COM,4.34,18339,1159183,1349067,0,,14,500000,1362694,0.231880626,0.074305796
9/30/2010,68627510,ORION ENERGY SYSTEMS INC,OESX,V,0,COM,3.17,22670,3733098,4624497,1,1570990,32,1570990,5109269,0.149302584,0.225375783
9/30/2010,68668810,ORMAT TECHNOLOGIES INC,ORA,A,0,COM,29.17,45431,5244133,8051591,0,,100,1631500,13972328,0.044464562,0.307550527
