BEST_EDGAR_TICKER,AUDITOR_FKEY,AUDITOR_NAME,SIG_DATE_OF_OP_X,GOING_CONCERN,FISCAL_YEAR_OF_OP,FISCAL_YEAR_END_OP,OP_AUD_PCAOB,FTP_FILE_FKEY,FILE_DATE,FILE_SIZE
TAP,1,PricewaterhouseCoopers LLP,20100219,0,2009,26DEC2009,1,edgar/data/24545/0001047469-10-001028.txt,2010-02-19,11 MB
TAP,1,PricewaterhouseCoopers LLP,20090224,0,2008,28DEC2008,1,edgar/data/24545/0001047469-09-001758.txt,2009-02-25,3 MB
TAP,1,PricewaterhouseCoopers LLP,20080221,0,2007,30DEC2007,1,edgar/data/24545/0001047469-08-001563.txt,2008-02-22,3 MB
TAP,1,PricewaterhouseCoopers LLP,20070228,0,2006,31DEC2006,1,edgar/data/24545/0001104659-07-015086.txt,2007-03-01,6 MB
TAP,1,PricewaterhouseCoopers LLP,20060310,0,2005,25DEC2005,1,edgar/data/24545/0001047469-06-003212.txt,2006-03-10,1 MB
TAP,1,PricewaterhouseCoopers LLP,20050310,0,2004,26DEC2004,1,edgar/data/24545/0001047469-05-006237.txt,2005-03-11,1 MB
TAP,1,PricewaterhouseCoopers LLP,20040311,0,2003,28DEC2003,1,edgar/data/24545/0001104659-04-007268.txt,2004-03-12,4 MB
TAP,1,PricewaterhouseCoopers LLP,20030206,0,2002,29DEC2002,1,edgar/data/24545/0001047469-03-010404.txt,2003-03-27,1 MB
TAP,1,PricewaterhouseCoopers LLP,20020206,0,2001,30DEC2001,1,edgar/data/24545/0000024545-02-000003.txt,2002-03-29,838 KB
TAP,1,PricewaterhouseCoopers LLP,20010207,0,2000,31DEC2000,1,edgar/data/24545/0000024545-01-500005.txt,2001-04-02,443 KB
TASR,6,Grant Thornton LLP,20150311,0,2014,31DEC2014,1,edgar/data/1069183/0001069183-15-000028.txt,2015-03-12,16 MB
TASR,6,Grant Thornton LLP,20140310,0,2013,31DEC2013,1,edgar/data/1069183/0001193125-14-091839.txt,2014-03-10,10 MB
TASR,6,Grant Thornton LLP,20130308,0,2012,31DEC2012,1,edgar/data/1069183/0001193125-13-098571.txt,2013-03-08,12 MB
TASR,6,Grant Thornton LLP,20120313,0,2011,31DEC2011,1,edgar/data/1069183/0001193125-12-112320.txt,2012-03-13,4 MB
TASR,6,Grant Thornton LLP,20110314,0,2010,31DEC2010,1,edgar/data/1069183/0000950123-11-025257.txt,2011-03-14,811 KB
TASR,6,Grant Thornton LLP,20100315,0,2009,31DEC2009,1,edgar/data/1069183/0000950123-10-024799.txt,2010-03-15,894 KB
TASR,6,Grant Thornton LLP,20090316,0,2008,31DEC2008,1,edgar/data/1069183/0000950153-09-000201.txt,2009-03-16,832 KB
TASR,6,Grant Thornton LLP,20080229,0,2007,31DEC2007,1,edgar/data/1069183/0000950153-08-000423.txt,2008-02-29,833 KB
TASR,6,Grant Thornton LLP,20070312,0,2006,31DEC2006,1,edgar/data/1069183/0000950153-07-000571.txt,2007-03-15,894 KB
TASR,6,Grant Thornton LLP,20060316,0,2005,31DEC2005,1,edgar/data/1069183/0000950153-06-000700.txt,2006-03-16,1 MB
TASR,3,Deloitte & Touche LLP,20050331,0,2004,31DEC2004,1,edgar/data/1069183/0000950153-05-000689.txt,2005-03-31,949 KB
TASR,3,Deloitte & Touche LLP,20040303,0,2003,31DEC2003,1,edgar/data/1069183/0000950153-04-000534.txt,2004-03-04,767 KB
TASR,3,Deloitte & Touche LLP,20030124,0,2002,31DEC2002,1,edgar/data/1069183/0000950153-03-000486.txt,2003-03-14,643 KB
TASR,5,Arthur Andersen LLP,20020204,0,2001,31DEC2001,0,edgar/data/1069183/0000950153-02-000516.txt,2002-03-18,569 KB
TASR,5,Arthur Andersen LLP,20010430,0,2000,31DEC2000,0,edgar/data/1069183/0000950153-01-500433.txt,2001-05-07,1 MB
TE,1,PricewaterhouseCoopers LLP,20150227,0,2014,31DEC2014,1,edgar/data/350563/0001564590-15-001057.txt,2015-02-27,70 MB
TE,1,PricewaterhouseCoopers LLP,20140228,0,2013,31DEC2013,1,edgar/data/350563/0001193125-14-077397.txt,2014-02-28,27 MB
TE,1,PricewaterhouseCoopers LLP,20130226,0,2012,31DEC2012,1,edgar/data/350563/0001193125-13-075891.txt,2013-02-26,28 MB
TE,1,PricewaterhouseCoopers LLP,20120224,0,2011,31DEC2011,1,edgar/data/350563/0001193125-12-078254.txt,2012-02-24,32 MB
TE,1,PricewaterhouseCoopers LLP,20110225,0,2010,31DEC2010,1,edgar/data/350563/0001193125-11-049482.txt,2011-02-28,18 MB
TE,1,PricewaterhouseCoopers LLP,20100225,0,2009,31DEC2009,1,edgar/data/350563/0001193125-10-042335.txt,2010-02-26,3 MB
TE,1,PricewaterhouseCoopers LLP,20090223,0,2008,31DEC2008,1,edgar/data/350563/0001193125-09-039229.txt,2009-02-26,3 MB
TE,1,PricewaterhouseCoopers LLP,20080227,0,2007,31DEC2007,1,edgar/data/350563/0001193125-08-041825.txt,2008-02-28,1 MB
TE,1,PricewaterhouseCoopers LLP,20070227,0,2006,31DEC2006,1,edgar/data/350563/0001193125-07-042781.txt,2007-02-28,3 MB
TE,1,PricewaterhouseCoopers LLP,20060222,0,2005,31DEC2005,1,edgar/data/350563/0001193125-06-046299.txt,2006-03-07,3 MB
TE,1,PricewaterhouseCoopers LLP,20050301,0,2004,31DEC2004,1,edgar/data/350563/0001193125-05-050920.txt,2005-03-15,4 MB
TE,1,PricewaterhouseCoopers LLP,20040302,0,2003,31DEC2003,1,edgar/data/350563/0001193125-04-042158.txt,2004-03-15,7 MB
TE,1,PricewaterhouseCoopers LLP,20030130,0,2002,31DEC2002,1,edgar/data/350563/0000928385-03-000500.txt,2003-03-07,3 MB
TE,1,PricewaterhouseCoopers LLP,20020207,0,2001,31DEC2001,1,edgar/data/350563/0001021408-02-004426.txt,2002-03-29,1 MB
TE,1,PricewaterhouseCoopers LLP,20010315,0,2000,31DEC2000,1,edgar/data/350563/0000950144-01-004152.txt,2001-03-28,449 KB
TE,1,PricewaterhouseCoopers LLP,20000211,0,1999,31DEC1999,1,edgar/data/350563/0000950144-00-003980.txt,2000-03-29,1 MB
THLD,2,Ernst & Young LLP,20150303,0,2014,31DEC2014,1,edgar/data/1183765/0001564590-15-001251.txt,2015-03-03,15 MB
THLD,2,Ernst & Young LLP,20140306,0,2013,31DEC2013,1,edgar/data/1183765/0001193125-14-085581.txt,2014-03-06,7 MB
THLD,2,Ernst & Young LLP,20130307,0,2012,31DEC2012,1,edgar/data/1183765/0001193125-13-095969.txt,2013-03-07,7 MB
THLD,2,Ernst & Young LLP,20120315,0,2011,31DEC2011,1,edgar/data/1183765/0001193125-12-117619.txt,2012-03-15,4 MB
THLD,1,PricewaterhouseCoopers LLP,20110324,0,2010,31DEC2010,1,edgar/data/1183765/0001193125-11-076573.txt,2011-03-24,1 MB
THLD,1,PricewaterhouseCoopers LLP,20100308,0,2009,31DEC2009,1,edgar/data/1183765/0001193125-10-050289.txt,2010-03-08,1 MB
THLD,1,PricewaterhouseCoopers LLP,20090313,1,2008,31DEC2008,1,edgar/data/1183765/0001193125-09-053873.txt,2009-03-13,1 MB
THLD,1,PricewaterhouseCoopers LLP,20080312,0,2007,31DEC2007,1,edgar/data/1183765/0001193125-08-054250.txt,2008-03-12,1 MB
THLD,1,PricewaterhouseCoopers LLP,20070315,0,2006,31DEC2006,1,edgar/data/1183765/0001193125-07-055605.txt,2007-03-15,1 MB
THLD,1,PricewaterhouseCoopers LLP,20060327,0,2005,31DEC2005,1,edgar/data/1183765/0001193125-06-065276.txt,2006-03-28,1 MB
THLD,1,PricewaterhouseCoopers LLP,20050330,0,2004,31DEC2004,1,edgar/data/1183765/0001193125-05-067259.txt,2005-03-31,989 KB
THLD,1,PricewaterhouseCoopers LLP,20040408,0,2003,31DEC2003,1,edgar/data/1183765/0001193125-04-059933.txt,2004-04-09,4 MB
THOR,3,Deloitte & Touche LLP,20150219,0,2014,03JAN2015,1,edgar/data/350907/0001047469-15-000962.txt,2015-02-19,22 MB
THOR,3,Deloitte & Touche LLP,20140218,0,2013,28DEC2013,1,edgar/data/350907/0001047469-14-000984.txt,2014-02-18,17 MB
THOR,3,Deloitte & Touche LLP,20130220,0,2012,29DEC2012,1,edgar/data/350907/0001047469-13-001316.txt,2013-02-20,15 MB
THOR,3,Deloitte & Touche LLP,20120221,0,2011,31DEC2011,1,edgar/data/350907/0001047469-12-001218.txt,2012-02-21,15 MB
THOR,3,Deloitte & Touche LLP,20110223,0,2010,01JAN2011,1,edgar/data/350907/0001047469-11-001197.txt,2011-02-23,6 MB
THOR,3,Deloitte & Touche LLP,20100224,0,2009,02JAN2010,1,edgar/data/350907/0000950123-10-016428.txt,2010-02-24,990 KB
THOR,3,Deloitte & Touche LLP,20090227,0,2008,03JAN2009,1,edgar/data/350907/0000950134-09-003988.txt,2009-02-27,933 KB
THOR,3,Deloitte & Touche LLP,20080227,0,2007,29DEC2007,1,edgar/data/350907/0000950149-08-000032.txt,2008-02-27,799 KB
THOR,3,Deloitte & Touche LLP,20070330,0,2006,30DEC2006,1,edgar/data/350907/0000950134-07-007146.txt,2007-04-02,836 KB
THOR,3,Deloitte & Touche LLP,20060315,0,2005,31DEC2005,1,edgar/data/350907/0000950134-06-005301.txt,2006-03-16,762 KB
THOR,3,Deloitte & Touche LLP,20050316,0,2004,01JAN2005,1,edgar/data/350907/0000950134-05-005260.txt,2005-03-16,746 KB
THOR,3,Deloitte & Touche LLP,20040312,0,2003,03JAN2004,1,edgar/data/350907/0000950134-04-003667.txt,2004-03-17,1 MB
THOR,3,Deloitte & Touche LLP,20030307,0,2002,28DEC2002,1,edgar/data/350907/0000950149-03-000624.txt,2003-03-20,914 KB
THOR,3,Deloitte & Touche LLP,20020311,0,2001,29DEC2001,1,edgar/data/350907/0000950149-02-000488.txt,2002-03-15,882 KB
THOR,3,Deloitte & Touche LLP,20010214,0,2000,30DEC2000,1,edgar/data/350907/0000950149-01-000382.txt,2001-03-29,286 KB
THOR,3,Deloitte & Touche LLP,20000218,0,1999,31DEC1999,1,edgar/data/350907/0000950149-00-000640.txt,2000-03-29,1 MB
TNAV,2,Ernst & Young LLP,20140822,0,2014,30JUN2014,1,edgar/data/1474439/0001474439-14-000082.txt,2014-08-22,15 MB
TNAV,2,Ernst & Young LLP,20130829,0,2013,30JUN2013,1,edgar/data/1474439/0001474439-13-000023.txt,2013-08-30,19 MB
TNAV,2,Ernst & Young LLP,20120907,0,2012,30JUN2012,1,edgar/data/1474439/0001193125-12-385100.txt,2012-09-07,11 MB
TNAV,2,Ernst & Young LLP,20110909,0,2011,30JUN2011,1,edgar/data/1474439/0001193125-11-244712.txt,2011-09-09,6 MB
TNAV,2,Ernst & Young LLP,20100924,0,2010,30JUN2010,1,edgar/data/1474439/0001193125-10-216412.txt,2010-09-24,1 MB
TNAV,2,Ernst & Young LLP,20091030,0,2009,30JUN2009,1,edgar/data/1474439/0001193125-09-218829.txt,2009-10-30,6 MB
TOL,2,Ernst & Young LLP,20141223,0,2014,31OCT2014,1,edgar/data/794170/0000794170-14-000044.txt,2014-12-23,37 MB
TOL,2,Ernst & Young LLP,20131223,0,2013,31OCT2013,1,edgar/data/794170/0000794170-13-000059.txt,2013-12-23,34 MB
TOL,2,Ernst & Young LLP,20121228,0,2012,31OCT2012,1,edgar/data/794170/0000794170-12-000030.txt,2012-12-28,33 MB
TOL,2,Ernst & Young LLP,20111222,0,2011,31OCT2011,1,edgar/data/794170/0000950123-11-103874.txt,2011-12-22,15 MB
TOL,2,Ernst & Young LLP,20101222,0,2010,31OCT2010,1,edgar/data/794170/0000950123-10-115566.txt,2010-12-22,6 MB
TOL,2,Ernst & Young LLP,20091221,0,2009,31OCT2009,1,edgar/data/794170/0000950123-09-072352.txt,2009-12-21,2 MB
TOL,2,Ernst & Young LLP,20081218,0,2008,31OCT2008,1,edgar/data/794170/0000893220-08-003218.txt,2008-12-19,2 MB
TOL,2,Ernst & Young LLP,20071220,0,2007,31OCT2007,1,edgar/data/794170/0000893220-07-004038.txt,2007-12-21,1 MB
TOL,2,Ernst & Young LLP,20061220,0,2006,31OCT2006,1,edgar/data/794170/0001125282-07-000094.txt,2007-01-05,1 MB
TOL,2,Ernst & Young LLP,20051214,0,2005,31OCT2005,1,edgar/data/794170/0000950116-06-000078.txt,2006-01-13,1 MB
TOL,2,Ernst & Young LLP,20041209,0,2004,31OCT2004,1,edgar/data/794170/0000950116-05-000162.txt,2005-01-13,371 KB
TOL,2,Ernst & Young LLP,20031209,0,2003,31OCT2003,1,edgar/data/794170/0000950116-04-000165.txt,2004-01-15,300 KB
TOL,2,Ernst & Young LLP,20021212,0,2002,31OCT2002,1,edgar/data/794170/0000950116-03-000080.txt,2003-01-13,266 KB
TOL,2,Ernst & Young LLP,20011211,0,2001,31OCT2001,1,edgar/data/794170/0000794170-02-000002.txt,2002-01-10,266 KB
TOL,2,Ernst & Young LLP,20001212,0,2000,31OCT2000,1,edgar/data/794170/0000794170-01-000002.txt,2001-01-12,162 KB
TTEC,1,PricewaterhouseCoopers LLP,20150309,0,2014,31DEC2014,1,edgar/data/1013880/0001104659-15-018213.txt,2015-03-09,19 MB
TTEC,1,PricewaterhouseCoopers LLP,20140227,0,2013,31DEC2013,1,edgar/data/1013880/0001104659-14-014287.txt,2014-02-28,17 MB
TTEC,1,PricewaterhouseCoopers LLP,20130226,0,2012,31DEC2012,1,edgar/data/1013880/0001104659-13-014418.txt,2013-02-26,17 MB
TTEC,1,PricewaterhouseCoopers LLP,20120228,0,2011,31DEC2011,1,edgar/data/1013880/0001104659-12-014088.txt,2012-02-28,9 MB
TTEC,1,PricewaterhouseCoopers LLP,20110301,0,2010,31DEC2010,1,edgar/data/1013880/0000950123-11-020772.txt,2011-03-01,7 MB
TTEC,1,PricewaterhouseCoopers LLP,20100222,0,2009,31DEC2009,1,edgar/data/1013880/0000950123-10-015232.txt,2010-02-22,1 MB
TTEC,1,PricewaterhouseCoopers LLP,20090223,0,2008,31DEC2008,1,edgar/data/1013880/0000950134-09-003513.txt,2009-02-23,1 MB
TTEC,1,PricewaterhouseCoopers LLP,20080716,0,2007,31DEC2007,1,edgar/data/1013880/0000950134-08-012828.txt,2008-07-16,3 MB
TTEC,2,Ernst & Young LLP,20070207,0,2006,31DEC2006,1,edgar/data/1013880/0001035704-07-000133.txt,2007-02-07,2 MB
TTEC,2,Ernst & Young LLP,20060220,0,2005,31DEC2005,1,edgar/data/1013880/0000950134-06-003471.txt,2006-02-21,1 MB
TTEC,2,Ernst & Young LLP,20050307,0,2004,31DEC2004,1,edgar/data/1013880/0001035704-05-000136.txt,2005-03-08,839 KB
TTEC,2,Ernst & Young LLP,20040212,0,2003,31DEC2003,1,edgar/data/1013880/0001047469-04-006987.txt,2004-03-08,2 MB
TTEC,2,Ernst & Young LLP,20030207,0,2002,31DEC2002,1,edgar/data/1013880/0001047469-03-011021.txt,2003-03-31,1 MB
TTEC,5,Arthur Andersen LLP,20020208,0,2001,31DEC2001,0,edgar/data/1013880/0001021408-02-004545.txt,2002-04-01,842 KB
TTEC,5,Arthur Andersen LLP,20010208,0,2000,31DEC2000,0,edgar/data/1013880/0000912057-01-505594.txt,2001-03-30,575 KB
TTEC,5,Arthur Andersen LLP,20000214,0,1999,31DEC1999,0,edgar/data/1013880/0000912057-00-014188.txt,2000-03-29,1 MB
TTI,2,Ernst & Young LLP,20150302,0,2014,31DEC2014,1,edgar/data/844965/0000844965-15-000014.txt,2015-03-02,22 MB
TTI,2,Ernst & Young LLP,20140303,0,2013,31DEC2013,1,edgar/data/844965/0000844965-14-000022.txt,2014-03-03,19 MB
TTI,2,Ernst & Young LLP,20130301,0,2012,31DEC2012,1,edgar/data/844965/0000844965-13-000017.txt,2013-03-04,6 MB
TTI,2,Ernst & Young LLP,20120229,0,2011,31DEC2011,1,edgar/data/844965/0000844965-12-000020.txt,2012-02-29,18 MB
TTI,2,Ernst & Young LLP,20110301,0,2010,31DEC2010,1,edgar/data/844965/0000844965-11-000022.txt,2011-03-01,11 MB
TTI,2,Ernst & Young LLP,20100301,0,2009,31DEC2009,1,edgar/data/844965/0000844965-10-000010.txt,2010-03-01,3 MB
TTI,2,Ernst & Young LLP,20090227,0,2008,31DEC2008,1,edgar/data/844965/0000844965-09-000010.txt,2009-03-02,3 MB
TTI,2,Ernst & Young LLP,20080228,0,2007,31DEC2007,1,edgar/data/844965/0000844965-08-000016.txt,2008-02-29,1 MB
TTI,2,Ernst & Young LLP,20070228,0,2006,31DEC2006,1,edgar/data/844965/0000844965-07-000012.txt,2007-03-01,1 MB
TTI,2,Ernst & Young LLP,20060309,0,2005,31DEC2005,1,edgar/data/844965/0000844965-06-000010.txt,2006-03-16,1 MB
TTI,2,Ernst & Young LLP,20050311,0,2004,31DEC2004,1,edgar/data/844965/0000844965-05-000012.txt,2005-03-16,1 MB
TTI,2,Ernst & Young LLP,20040223,0,2003,31DEC2003,1,edgar/data/844965/0000844965-04-000014.txt,2004-03-15,1 MB
TTI,2,Ernst & Young LLP,20030224,0,2002,31DEC2002,1,edgar/data/844965/0000844965-03-000003.txt,2003-03-28,890 KB
TTI,2,Ernst & Young LLP,20020220,0,2001,31DEC2001,1,edgar/data/844965/0000912057-02-012712.txt,2002-03-29,451 KB
TTI,2,Ernst & Young LLP,20010221,0,2000,31DEC2000,1,edgar/data/844965/0000912057-01-008735.txt,2001-03-30,300 KB
TTI,2,Ernst & Young LLP,20000328,0,1999,31DEC1999,1,edgar/data/844965/0000890566-00-000406.txt,2000-03-30,1 MB
TXT,2,Ernst & Young LLP,20150225,0,2014,03JAN2015,1,edgar/data/217346/0001104659-15-013784.txt,2015-02-25,24 MB
TXT,2,Ernst & Young LLP,20140214,0,2013,28DEC2013,1,edgar/data/217346/0001104659-14-009908.txt,2014-02-14,29 MB
TXT,2,Ernst & Young LLP,20130215,0,2012,29DEC2012,1,edgar/data/217346/0001104659-13-011048.txt,2013-02-15,32 MB
TXT,2,Ernst & Young LLP,20120223,0,2011,31DEC2011,1,edgar/data/217346/0001193125-12-074981.txt,2012-02-23,21 MB
TXT,2,Ernst & Young LLP,20110301,0,2010,01JAN2011,1,edgar/data/217346/0000950123-11-020392.txt,2011-03-01,7 MB
TXT,2,Ernst & Young LLP,20100225,0,2009,02JAN2010,1,edgar/data/217346/0000950123-10-016801.txt,2010-02-25,5 MB
TXT,2,Ernst & Young LLP,20090225,0,2008,03JAN2009,1,edgar/data/217346/0000950135-09-001252.txt,2009-02-26,2 MB
TXT,2,Ernst & Young LLP,20080213,0,2007,29DEC2007,1,edgar/data/217346/0001104659-08-011718.txt,2008-02-20,4 MB
TXT,2,Ernst & Young LLP,20070214,0,2006,30DEC2006,1,edgar/data/217346/0001104659-07-012740.txt,2007-02-21,4 MB
TXT,2,Ernst & Young LLP,20060213,0,2005,31DEC2005,1,edgar/data/217346/0001104659-06-011793.txt,2006-02-24,4 MB
TXT,2,Ernst & Young LLP,20050216,0,2004,01JAN2005,1,edgar/data/217346/0001104659-05-008155.txt,2005-02-24,6 MB
TXT,2,Ernst & Young LLP,20040129,0,2003,03JAN2004,1,edgar/data/217346/0000950135-04-000995.txt,2004-02-27,1 MB
TXT,2,Ernst & Young LLP,20030123,0,2002,28DEC2002,1,edgar/data/217346/0000950135-03-001463.txt,2003-02-27,442 KB
TXT,2,Ernst & Young LLP,20020124,0,2001,29DEC2001,1,edgar/data/217346/0000950135-02-001340.txt,2002-03-14,405 KB
TXT,2,Ernst & Young LLP,20010123,0,2000,30DEC2000,1,edgar/data/217346/0000950135-01-000833.txt,2001-03-14,540 KB
TYC,3,Deloitte & Touche LLP,20141113,0,2014,26SEP2014,1,edgar/data/833444/0000833444-14-000124.txt,2014-11-14,35 MB
TYC,3,Deloitte & Touche LLP,20141113,0,2014,26SEP2014,1,edgar/data/833444/0000833444-14-000124.txt,2014-11-14,35 MB
TYC,3,Deloitte & Touche LLP,20131114,0,2013,27SEP2013,1,edgar/data/833444/0000833444-13-000045.txt,2013-11-14,34 MB
TYC,3,Deloitte & Touche LLP,20131114,0,2013,27SEP2013,1,edgar/data/833444/0000833444-13-000045.txt,2013-11-14,34 MB
TYC,3,Deloitte & Touche LLP,20121116,0,2012,28SEP2012,1,edgar/data/833444/0001047469-12-010665.txt,2012-11-16,26 MB
TYC,3,Deloitte & Touche LLP,20121116,0,2012,28SEP2012,1,edgar/data/833444/0001047469-12-010665.txt,2012-11-16,26 MB
TYC,3,Deloitte & Touche LLP,20111116,0,2011,30SEP2011,1,edgar/data/833444/0001047469-11-009619.txt,2011-11-16,26 MB
TYC,3,Deloitte & Touche LLP,20111116,0,2011,30SEP2011,1,edgar/data/833444/0001047469-11-009619.txt,2011-11-16,26 MB
TYC,3,Deloitte & Touche LLP,20101111,0,2010,24SEP2010,1,edgar/data/833444/0001047469-10-009627.txt,2010-11-12,34 MB
TYC,3,Deloitte & Touche LLP,20101111,0,2010,24SEP2010,1,edgar/data/833444/0001047469-10-009627.txt,2010-11-12,34 MB
TYC,3,Deloitte & Touche LLP,20091116,0,2009,25SEP2009,1,edgar/data/833444/0001047469-09-010234.txt,2009-11-17,10 MB
TYC,3,Deloitte & Touche LLP,20091116,0,2009,25SEP2009,1,edgar/data/833444/0001047469-09-010234.txt,2009-11-17,10 MB
TYC,3,Deloitte & Touche LLP,20081119,0,2008,26SEP2008,1,edgar/data/833444/0001047469-08-012419.txt,2008-11-19,3 MB
TYC,3,Deloitte & Touche LLP,20081119,0,2008,26SEP2008,1,edgar/data/833444/0001047469-08-012419.txt,2008-11-19,3 MB
TYC,3,Deloitte & Touche LLP,20071127,0,2007,28SEP2007,1,edgar/data/833444/0001047469-07-009551.txt,2007-11-27,3 MB
TYC,3,Deloitte & Touche LLP,20071127,0,2007,28SEP2007,1,edgar/data/833444/0001047469-07-009551.txt,2007-11-27,3 MB
TYC,3,Deloitte & Touche LLP,20061208,0,2006,29SEP2006,1,edgar/data/833444/0001047469-06-014899.txt,2006-12-11,4 MB
TYC,3,Deloitte & Touche LLP,20061208,0,2006,29SEP2006,1,edgar/data/833444/0001047469-06-014899.txt,2006-12-11,4 MB
TYC,3,Deloitte & Touche LLP,20051209,0,2005,30SEP2005,1,edgar/data/833444/0001047469-05-028024.txt,2005-12-09,4 MB
TYC,3,Deloitte & Touche LLP,20051209,0,2005,30SEP2005,1,edgar/data/833444/0001047469-05-028024.txt,2005-12-09,4 MB
TYC,3,Deloitte & Touche LLP,20041213,0,2004,30SEP2004,1,edgar/data/833444/0001047469-04-036967.txt,2004-12-14,2 MB
TYC,3,Deloitte & Touche LLP,20041213,0,2004,30SEP2004,1,edgar/data/833444/0001047469-04-036967.txt,2004-12-14,2 MB
TYC,1,PricewaterhouseCoopers LLP,20031118,0,2003,30SEP2003,1,edgar/data/833444/0001047469-03-041163.txt,2003-12-17,2 MB
TYC,1,PricewaterhouseCoopers LLP,20031118,0,2003,30SEP2003,1,edgar/data/833444/0001047469-03-041163.txt,2003-12-17,2 MB
TYC,1,PricewaterhouseCoopers LLP,20021223,0,2002,30SEP2002,1,edgar/data/833444/0001047469-02-008641.txt,2002-12-30,1 MB
TYC,1,PricewaterhouseCoopers LLP,20021223,0,2002,30SEP2002,1,edgar/data/833444/0001047469-02-008641.txt,2002-12-30,1 MB
TYC,1,PricewaterhouseCoopers LLP,20011218,0,2001,30SEP2001,1,edgar/data/833444/0000912057-01-544874.txt,2001-12-28,793 KB
TYC,1,PricewaterhouseCoopers LLP,20011218,0,2001,30SEP2001,1,edgar/data/833444/0000912057-01-544874.txt,2001-12-28,793 KB
TYC,1,PricewaterhouseCoopers LLP,20001204,0,2000,30SEP2000,1,edgar/data/833444/0000912057-00-054429.txt,2000-12-21,1 MB
TYC,1,PricewaterhouseCoopers LLP,20001204,0,2000,30SEP2000,1,edgar/data/833444/0000912057-00-054429.txt,2000-12-21,1 MB
TYC,1,PricewaterhouseCoopers LLP,20000612,0,1999,30SEP1999,1,edgar/data/833444/0000912057-00-029636.txt,2000-06-26,1 MB
TYC,1,PricewaterhouseCoopers LLP,20000612,0,1999,30SEP1999,1,edgar/data/833444/0000912057-00-029636.txt,2000-06-26,1 MB
UHAL,11761,BDO USA LLP,20140528,0,2014,31MAR2014,1,edgar/data/4457/0000004457-14-000036.txt,2014-05-28,30 MB
UHAL,11761,BDO USA LLP,20120606,0,2012,31MAR2012,1,edgar/data/4457/0000004457-12-000023.txt,2012-06-06,23 MB
UHAL,11761,BDO USA LLP,20110608,0,2011,31MAR2011,1,edgar/data/4457/0000004457-11-000059.txt,2011-06-09,7 MB
UHAL,7,BDO Seidman LLP,20100609,0,2010,31MAR2010,1,edgar/data/4457/0000004457-10-000021.txt,2010-06-09,6 MB
UHAL,11761,BDO USA LLP,20130605,0,2013,31MAR2013,1,edgar/data/4457/0000004457-13-000016.txt,2013-06-05,5 MB
UHAL,7,BDO Seidman LLP,20090602,0,2009,31MAR2009,1,edgar/data/4457/0000004457-09-000006.txt,2009-06-04,7 MB
UHAL,7,BDO Seidman LLP,20080602,0,2008,31MAR2008,1,edgar/data/4457/0000004457-08-000010.txt,2008-06-04,7 MB
UHAL,7,BDO Seidman LLP,20070606,0,2007,31MAR2007,1,edgar/data/4457/0000004457-07-000011.txt,2007-06-07,18 MB
UHAL,7,BDO Seidman LLP,20060610,0,2006,31MAR2006,1,edgar/data/4457/0000004457-06-000008.txt,2006-06-13,10 MB
UHAL,7,BDO Seidman LLP,20050613,0,2005,31MAR2005,1,edgar/data/4457/0000950153-05-001469.txt,2005-06-22,2 MB
UHAL,7,BDO Seidman LLP,20040601,0,2004,31MAR2004,1,edgar/data/4457/0000950153-04-001463.txt,2004-06-18,1 MB
UHAL,7,BDO Seidman LLP,20030818,1,2003,31MAR2003,1,edgar/data/4457/0000950153-03-001553.txt,2003-08-11,11 KB
UHAL,1,PricewaterhouseCoopers LLP,20020712,0,2002,31MAR2002,1,edgar/data/4457/0000950153-02-001266.txt,2002-07-17,331 KB
UHAL,1,PricewaterhouseCoopers LLP,20010629,0,2001,31MAR2001,1,edgar/data/4457/0000004457-01-500063.txt,2001-07-02,296 KB
UHAL,1,PricewaterhouseCoopers LLP,20000626,0,2000,31MAR2000,1,edgar/data/4457/0000004457-00-000067.txt,2000-06-29,1 MB
ULTA,2,Ernst & Young LLP,20140402,0,2014,01FEB2014,1,edgar/data/1403568/0001193125-14-127781.txt,2014-04-02,6 MB
ULTA,2,Ernst & Young LLP,20130403,0,2013,02FEB2013,1,edgar/data/1403568/0001193125-13-140116.txt,2013-04-03,6 MB
ULTA,2,Ernst & Young LLP,20120328,0,2012,28JAN2012,1,edgar/data/1403568/0001193125-12-136579.txt,2012-03-28,6 MB
ULTA,2,Ernst & Young LLP,20110330,0,2011,29JAN2011,1,edgar/data/1403568/0000950123-11-030900.txt,2011-03-30,2 MB
ULTA,2,Ernst & Young LLP,20100331,0,2010,30JAN2010,1,edgar/data/1403568/0000950123-10-030932.txt,2010-03-31,1 MB
ULTA,2,Ernst & Young LLP,20090331,0,2009,31JAN2009,1,edgar/data/1403568/0000950137-09-002518.txt,2009-04-02,1 MB
ULTA,2,Ernst & Young LLP,20080411,0,2008,02FEB2008,1,edgar/data/1403568/0000950137-08-005469.txt,2008-04-16,705 KB
ULTA,2,Ernst & Young LLP,20070411,0,2007,03FEB2007,1,edgar/data/1403568/0000950137-07-009758.txt,2007-07-06,2 MB
UNH,3,Deloitte & Touche LLP,20150210,0,2014,31DEC2014,1,edgar/data/731766/0000731766-15-000007.txt,2015-02-10,28 MB
UNH,3,Deloitte & Touche LLP,20140212,0,2013,31DEC2013,1,edgar/data/731766/0000731766-14-000008.txt,2014-02-12,26 MB
