Model,ticker,evtdate,DATE,evttime,ret,abret
Fama-French Plus Momentum,MBI,06SEP2011,25AUG2011,-7,0.0237389207,0.0368292452
Fama-French Plus Momentum,MBI,06SEP2011,26AUG2011,-6,0.0289854798,0.0308730057
Fama-French Plus Momentum,MBI,06SEP2011,29AUG2011,-5,0.0873239264,0.0378509539
Fama-French Plus Momentum,MBI,06SEP2011,30AUG2011,-4,0.0012953664,0.0127227542
Fama-French Plus Momentum,MBI,06SEP2011,31AUG2011,-3,0.0038810102,0.0066170938
Fama-French Plus Momentum,MBI,06SEP2011,01SEP2011,-2,-0.018041281,0.0124614976
Fama-French Plus Momentum,MBI,06SEP2011,02SEP2011,-1,0.0026246693,0.0387188493
Fama-French Plus Momentum,MBI,06SEP2011,06SEP2011,0,-0.014397861,-0.00573342
Fama-French Plus Momentum,MBI,06SEP2011,07SEP2011,1,0.0531207994,0.0265351565
Fama-French Plus Momentum,MBI,06SEP2011,08SEP2011,2,-0.023959655,-0.004472549
Fama-French Plus Momentum,MBI,06SEP2011,09SEP2011,3,-0.046511587,-0.028511483
Fama-French Plus Momentum,MBI,06SEP2011,12SEP2011,4,0.0460704155,0.0426336805
Fama-French Plus Momentum,MBI,06SEP2011,13SEP2011,5,0.0181347597,0.0221744106
Fama-French Plus Momentum,MBI,06SEP2011,14SEP2011,6,0.0318065546,0.0335522117
Fama-French Plus Momentum,MBI,06SEP2011,15SEP2011,7,0.0456226766,0.0356261217
Fama-French Plus Momentum,MBI,06SEP2011,16SEP2011,8,0.0129717709,0.0160236553
Fama-French Plus Momentum,TLAB,05APR2011,25MAR2011,-7,-0.007736936,-0.017410349
Fama-French Plus Momentum,TLAB,05APR2011,28MAR2011,-6,0.0077972636,0.0112552379
Fama-French Plus Momentum,TLAB,05APR2011,29MAR2011,-5,0.001934188,-0.011860565
Fama-French Plus Momentum,TLAB,05APR2011,30MAR2011,-4,0.0270270947,0.0137952383
Fama-French Plus Momentum,TLAB,05APR2011,31MAR2011,-3,-0.015037669,-0.020868739
Fama-French Plus Momentum,TLAB,05APR2011,01APR2011,-2,-0.011450372,-0.015156527
Fama-French Plus Momentum,TLAB,05APR2011,04APR2011,-1,-0.013513455,-0.017480392
Fama-French Plus Momentum,TLAB,05APR2011,05APR2011,0,0.0234833434,0.0171093146
Fama-French Plus Momentum,TLAB,05APR2011,06APR2011,1,0.0248566177,0.0306670727
Fama-French Plus Momentum,TLAB,05APR2011,07APR2011,2,-0.014925359,-0.011584546
Fama-French Plus Momentum,TLAB,05APR2011,08APR2011,3,-0.017045483,-0.007979119
Fama-French Plus Momentum,TLAB,05APR2011,11APR2011,4,-0.015414244,-0.00569954
Fama-French Plus Momentum,TLAB,05APR2011,12APR2011,5,-0.005870882,0.0118590769
Fama-French Plus Momentum,TLAB,05APR2011,13APR2011,6,0.0157480165,0.0068594125
Fama-French Plus Momentum,TLAB,05APR2011,14APR2011,7,-0.001937937,-0.006272297
Fama-French Plus Momentum,TLAB,05APR2011,15APR2011,8,-0.003883491,-0.013291092
Fama-French Plus Momentum,BPT,16MAR2009,05MAR2009,-7,-0.073127128,-0.044657432
Fama-French Plus Momentum,BPT,16MAR2009,06MAR2009,-6,-0.014853404,-0.012074751
Fama-French Plus Momentum,BPT,16MAR2009,09MAR2009,-5,-0.015468982,-0.003824541
Fama-French Plus Momentum,BPT,16MAR2009,10MAR2009,-4,0.0262529776,-0.007551238
Fama-French Plus Momentum,BPT,16MAR2009,11MAR2009,-3,-0.001550349,0.0055447389
Fama-French Plus Momentum,BPT,16MAR2009,12MAR2009,-2,0.0339673907,0.0099635102
Fama-French Plus Momentum,BPT,16MAR2009,13MAR2009,-1,0.0112633463,0.0160933648
Fama-French Plus Momentum,BPT,16MAR2009,16MAR2009,0,0.0094672758,0.0210825193
Fama-French Plus Momentum,BPT,16MAR2009,17MAR2009,1,0.0417432971,0.0311136407
Fama-French Plus Momentum,BPT,16MAR2009,18MAR2009,2,0.0204766076,0.0131880219
Fama-French Plus Momentum,BPT,16MAR2009,19MAR2009,3,0.0612350293,0.0605067553
Fama-French Plus Momentum,BPT,16MAR2009,20MAR2009,4,0.0588427186,0.0865947868
Fama-French Plus Momentum,BPT,16MAR2009,23MAR2009,5,0.0497229584,0.0105341374
Fama-French Plus Momentum,BPT,16MAR2009,24MAR2009,6,-0.024783727,-0.01078186
Fama-French Plus Momentum,BPT,16MAR2009,25MAR2009,7,0.0142856687,0.0142198796
Fama-French Plus Momentum,BPT,16MAR2009,26MAR2009,8,0.0228317417,-0.000137873
Fama-French Plus Momentum,ABIX,06MAY2005,27APR2005,-7,0.025594214,0.0535857141
Fama-French Plus Momentum,ABIX,06MAY2005,28APR2005,-6,-0.051871721,-0.028499343
Fama-French Plus Momentum,ABIX,06MAY2005,29APR2005,-5,-0.088174447,-0.097072699
Fama-French Plus Momentum,ABIX,06MAY2005,02MAY2005,-4,0.0721649304,0.0544015547
Fama-French Plus Momentum,ABIX,06MAY2005,03MAY2005,-3,0.0096154213,0.0461941369
Fama-French Plus Momentum,ABIX,06MAY2005,04MAY2005,-2,0.0228571203,0.0375037832
Fama-French Plus Momentum,ABIX,06MAY2005,05MAY2005,-1,-0.050279327,-0.07695118
Fama-French Plus Momentum,ABIX,06MAY2005,06MAY2005,0,-0.068627432,-0.082584781
Fama-French Plus Momentum,ABIX,06MAY2005,09MAY2005,1,0.0589474142,0.058370406
Fama-French Plus Momentum,ABIX,06MAY2005,10MAY2005,2,0.4711729288,0.4864069631
Fama-French Plus Momentum,ABIX,06MAY2005,11MAY2005,3,-0.075675666,-0.081142361
Fama-French Plus Momentum,ABIX,06MAY2005,12MAY2005,4,-0.029239807,0.0371007809
Fama-French Plus Momentum,ABIX,06MAY2005,13MAY2005,5,-0.030120455,0.0139715195
Fama-French Plus Momentum,ABIX,06MAY2005,16MAY2005,6,0.0217391104,0.0333719976
Fama-French Plus Momentum,ABIX,06MAY2005,17MAY2005,7,-0.03495441,-0.056855877
Fama-French Plus Momentum,ABIX,06MAY2005,18MAY2005,8,-0.037795242,-0.011272296
Fama-French Plus Momentum,PRST,11MAR2009,02MAR2009,-7,-0.158536583,-0.054579903
Fama-French Plus Momentum,PRST,11MAR2009,03MAR2009,-6,0.0797101557,0.116763537
Fama-French Plus Momentum,PRST,11MAR2009,04MAR2009,-5,0.0201342087,-0.021276079
Fama-French Plus Momentum,PRST,11MAR2009,05MAR2009,-4,-0.092105255,0.0106145111
Fama-French Plus Momentum,PRST,11MAR2009,06MAR2009,-3,0.1811594218,0.1834882089
Fama-French Plus Momentum,PRST,11MAR2009,09MAR2009,-2,-0.15337424,-0.150448641
Fama-French Plus Momentum,PRST,11MAR2009,10MAR2009,-1,0.1594203115,0.0127471932
Fama-French Plus Momentum,PRST,11MAR2009,11MAR2009,0,-0.081249997,-0.09262965
Fama-French Plus Momentum,PRST,11MAR2009,12MAR2009,1,0.149659887,0.0388422003
Fama-French Plus Momentum,PRST,11MAR2009,13MAR2009,2,0.0887573808,0.0730711389
Fama-French Plus Momentum,PRST,11MAR2009,16MAR2009,3,-0.108695678,-0.108353931
Fama-French Plus Momentum,PRST,11MAR2009,17MAR2009,4,0.1219512522,0.05562749
Fama-French Plus Momentum,PRST,11MAR2009,18MAR2009,5,0.2228260636,0.1179808057
Fama-French Plus Momentum,PRST,11MAR2009,19MAR2009,6,-0.062222268,-0.046463061
Fama-French Plus Momentum,PRST,11MAR2009,20MAR2009,7,-0.075829312,-0.018602377
Fama-French Plus Momentum,PRST,11MAR2009,23MAR2009,8,0.1794871241,0.0145440062
Fama-French Plus Momentum,ZIXI,07MAR2008,27FEB2008,-7,0.0272277556,0.031131642
Fama-French Plus Momentum,ZIXI,07MAR2008,28FEB2008,-6,-0.028915634,-0.023612814
Fama-French Plus Momentum,ZIXI,07MAR2008,29FEB2008,-5,-0.027295318,0.010056308
Fama-French Plus Momentum,ZIXI,07MAR2008,03MAR2008,-4,-0.038265329,-0.041431751
Fama-French Plus Momentum,ZIXI,07MAR2008,04MAR2008,-3,0,0.0017383104
Fama-French Plus Momentum,ZIXI,07MAR2008,05MAR2008,-2,0.0212201383,0.0062826658
Fama-French Plus Momentum,ZIXI,07MAR2008,06MAR2008,-1,0.049350664,0.0833431746
Fama-French Plus Momentum,ZIXI,07MAR2008,07MAR2008,0,-0.019801961,-0.011567739
Fama-French Plus Momentum,ZIXI,07MAR2008,10MAR2008,1,-0.060606062,-0.032616563
Fama-French Plus Momentum,ZIXI,07MAR2008,11MAR2008,2,0.0215053558,-0.043748221
Fama-French Plus Momentum,ZIXI,07MAR2008,12MAR2008,3,0.0394737087,0.048012695
Fama-French Plus Momentum,ZIXI,07MAR2008,13MAR2008,4,0.0506329238,0.0120461635
Fama-French Plus Momentum,ZIXI,07MAR2008,14MAR2008,5,-0.024096362,0.0071980105
Fama-French Plus Momentum,ZIXI,07MAR2008,17MAR2008,6,-0.009876533,0.0101322492
Fama-French Plus Momentum,ZIXI,07MAR2008,18MAR2008,7,0.0399002098,-0.01697942
Fama-French Plus Momentum,ZIXI,07MAR2008,19MAR2008,8,-0.035971247,0.0110091841
Fama-French Plus Momentum,LSCC,02AUG2006,24JUL2006,-7,0.0334645808,-0.017915383
Fama-French Plus Momentum,LSCC,02AUG2006,25JUL2006,-6,0.0552380867,0.0391180808
Fama-French Plus Momentum,LSCC,02AUG2006,26JUL2006,-5,0.0758122876,0.0895402716
Fama-French Plus Momentum,LSCC,02AUG2006,27JUL2006,-4,-0.0436242,-0.010184976
Fama-French Plus Momentum,LSCC,02AUG2006,28JUL2006,-3,0.0263158064,-0.012604076
Fama-French Plus Momentum,LSCC,02AUG2006,31JUL2006,-2,0.0085470416,0.005053681
Fama-French Plus Momentum,LSCC,02AUG2006,01AUG2006,-1,-0.045762707,-0.00613561
Fama-French Plus Momentum,LSCC,02AUG2006,02AUG2006,0,-0.00177624,-0.024185624
Fama-French Plus Momentum,LSCC,02AUG2006,03AUG2006,1,0.0142348623,-0.018980546
Fama-French Plus Momentum,LSCC,02AUG2006,04AUG2006,2,0.0017544262,0.0088157856
Fama-French Plus Momentum,LSCC,02AUG2006,07AUG2006,3,0.0332749672,0.0450089754
Fama-French Plus Momentum,LSCC,02AUG2006,08AUG2006,4,-0.005084781,0.0231660005
Fama-French Plus Momentum,LSCC,02AUG2006,09AUG2006,5,0.0579216629,0.0727673824
Fama-French Plus Momentum,LSCC,02AUG2006,10AUG2006,6,0.0563606918,0.0262669146
Fama-French Plus Momentum,LSCC,02AUG2006,11AUG2006,7,-0.019817092,0.0022753595
Fama-French Plus Momentum,LSCC,02AUG2006,14AUG2006,8,-0.012441668,-0.034880366
Fama-French Plus Momentum,SLR,28NOV2005,16NOV2005,-7,0,0.0040335093
Fama-French Plus Momentum,SLR,28NOV2005,17NOV2005,-6,0.0170454383,0.0117782723
Fama-French Plus Momentum,SLR,28NOV2005,18NOV2005,-5,-0.013966467,-0.014295534
Fama-French Plus Momentum,SLR,28NOV2005,21NOV2005,-4,0.0481586605,0.0445616862
Fama-French Plus Momentum,SLR,28NOV2005,22NOV2005,-3,-0.013513501,-0.011566271
Fama-French Plus Momentum,SLR,28NOV2005,23NOV2005,-2,0.0054794466,0.0109807061
Fama-French Plus Momentum,SLR,28NOV2005,25NOV2005,-1,0,0.0019249786
Fama-French Plus Momentum,SLR,28NOV2005,28NOV2005,0,-0.016348822,-0.008337899
Fama-French Plus Momentum,SLR,28NOV2005,29NOV2005,1,0.0055402271,0.0047493554
Fama-French Plus Momentum,SLR,28NOV2005,30NOV2005,2,-0.011019339,-0.021554982
Fama-French Plus Momentum,SLR,28NOV2005,01DEC2005,3,0.0194986556,0.018014545
Fama-French Plus Momentum,SLR,28NOV2005,02DEC2005,4,-0.032786917,-0.033123991
Fama-French Plus Momentum,SLR,28NOV2005,05DEC2005,5,0.0056497124,0.0085415946
Fama-French Plus Momentum,SLR,28NOV2005,06DEC2005,6,0.0337079018,0.0347745944
Fama-French Plus Momentum,SLR,28NOV2005,07DEC2005,7,-0.010869554,-0.008849101
Fama-French Plus Momentum,SLR,28NOV2005,08DEC2005,8,-0.00274725,-0.004057422
Fama-French Plus Momentum,CSCO,28AUG2006,17AUG2006,-7,-0.011848341,-0.024213658
Fama-French Plus Momentum,CSCO,28AUG2006,18AUG2006,-6,0.0004796273,-0.009840658
Fama-French Plus Momentum,CSCO,28AUG2006,21AUG2006,-5,0.0023968953,0.0042212501
Fama-French Plus Momentum,CSCO,28AUG2006,22AUG2006,-4,0.0157819185,0.0200133558
Fama-French Plus Momentum,CSCO,28AUG2006,23AUG2006,-3,-0.008945411,-0.014551149
Fama-French Plus Momentum,CSCO,28AUG2006,24AUG2006,-2,0.0019002811,-0.002874639
Fama-French Plus Momentum,CSCO,28AUG2006,25AUG2006,-1,-0.001896677,-0.004646362
Fama-French Plus Momentum,CSCO,28AUG2006,28AUG2006,0,0.017102167,0.0053296205
Fama-French Plus Momentum,CSCO,28AUG2006,29AUG2006,1,0.0126109505,0.0123772527
Fama-French Plus Momentum,CSCO,28AUG2006,30AUG2006,2,-0.000461265,-0.014469542
Fama-French Plus Momentum,CSCO,28AUG2006,31AUG2006,3,0.0147669446,0.0227107836
Fama-French Plus Momentum,CSCO,28AUG2006,01SEP2006,4,0.0127330916,0.0011321839
Fama-French Plus Momentum,CSCO,28AUG2006,05SEP2006,5,-0.008082636,-0.00282471
Fama-French Plus Momentum,CSCO,28AUG2006,06SEP2006,6,-0.018107723,-0.013387527
Fama-French Plus Momentum,CSCO,28AUG2006,07SEP2006,7,-0.006915612,0.0023866515
Fama-French Plus Momentum,CSCO,28AUG2006,08SEP2006,8,0.0097492607,-0.011256474
Fama-French Plus Momentum,THOR,23AUG2006,14AUG2006,-7,-0.007087132,-0.021495888
Fama-French Plus Momentum,THOR,23AUG2006,15AUG2006,-6,0.0192719121,-0.023547083
Fama-French Plus Momentum,THOR,23AUG2006,16AUG2006,-5,0.0070028282,-0.025818651
Fama-French Plus Momentum,THOR,23AUG2006,17AUG2006,-4,0,-0.010217961
Fama-French Plus Momentum,THOR,23AUG2006,18AUG2006,-3,0.0354659408,0.0221641004
Fama-French Plus Momentum,THOR,23AUG2006,21AUG2006,-2,-0.015446641,-0.017549326
Fama-French Plus Momentum,THOR,23AUG2006,22AUG2006,-1,0.0197817162,0.0086097711
Fama-French Plus Momentum,THOR,23AUG2006,23AUG2006,0,-0.00133776,0.0011731541
Fama-French Plus Momentum,THOR,23AUG2006,24AUG2006,1,0.0133958338,0.0061808858
Fama-French Plus Momentum,THOR,23AUG2006,25AUG2006,2,-0.003965659,-0.013941254
Fama-French Plus Momentum,THOR,23AUG2006,28AUG2006,3,-0.02256139,-0.04162876
Fama-French Plus Momentum,THOR,23AUG2006,29AUG2006,4,-0.012898818,-0.027087602
Fama-French Plus Momentum,THOR,23AUG2006,30AUG2006,5,0.0068776053,-0.010401023
Fama-French Plus Momentum,THOR,23AUG2006,31AUG2006,6,0.0013660863,-0.003891921
Fama-French Plus Momentum,THOR,23AUG2006,01SEP2006,7,0.0156889837,-0.000525807
Fama-French Plus Momentum,THOR,23AUG2006,05SEP2006,8,-0.005372728,-0.019922025
Fama-French Plus Momentum,TTI,21JUL2010,12JUL2010,-7,-0.013569949,-0.030720547
Fama-French Plus Momentum,TTI,21JUL2010,13JUL2010,-6,0.0486772545,-0.014603645
Fama-French Plus Momentum,TTI,21JUL2010,14JUL2010,-5,-0.017154397,0.028232315
Fama-French Plus Momentum,TTI,21JUL2010,15JUL2010,-4,0.0061602076,-0.001807697
Fama-French Plus Momentum,TTI,21JUL2010,16JUL2010,-3,-0.026530635,0.0349218966
Fama-French Plus Momentum,TTI,21JUL2010,19JUL2010,-2,0.001048242,-0.009172988
Fama-French Plus Momentum,TTI,21JUL2010,20JUL2010,-1,0.0586386882,0.0439444211
Fama-French Plus Momentum,TTI,21JUL2010,21JUL2010,0,-0.027695326,0.0189528139
Fama-French Plus Momentum,TTI,21JUL2010,22JUL2010,1,0.0528993346,-0.010148919
Fama-French Plus Momentum,TTI,21JUL2010,23JUL2010,2,0.0251207016,0.0291996133
Fama-French Plus Momentum,TTI,21JUL2010,26JUL2010,3,0.0169651564,-0.021464999
Fama-French Plus Momentum,TTI,21JUL2010,27JUL2010,4,-0.025023123,-0.068241817
Fama-French Plus Momentum,TTI,21JUL2010,28JUL2010,5,-0.041825145,-0.032944673
Fama-French Plus Momentum,TTI,21JUL2010,29JUL2010,6,0.0317460001,-0.009248448
Fama-French Plus Momentum,TTI,21JUL2010,30JUL2010,7,0.001923121,0.0148985289
Fama-French Plus Momentum,TTI,21JUL2010,02AUG2010,8,0.0259116609,-0.020187126
Fama-French Plus Momentum,MRX,21SEP2011,12SEP2011,-7,-0.006622517,-0.016175685
Fama-French Plus Momentum,MRX,21SEP2011,13SEP2011,-6,-0.001333313,-0.025969773
Fama-French Plus Momentum,MRX,21SEP2011,14SEP2011,-5,0.0221628305,-0.003677559
Fama-French Plus Momentum,MRX,21SEP2011,15SEP2011,-4,0.0062696366,-0.010402636
Fama-French Plus Momentum,MRX,21SEP2011,16SEP2011,-3,-0.012201485,-0.018189493
Fama-French Plus Momentum,MRX,21SEP2011,19SEP2011,-2,0.0013140404,0.0060216009
Fama-French Plus Momentum,MRX,21SEP2011,20SEP2011,-1,0.0089238891,0.0221071995
Fama-French Plus Momentum,MRX,21SEP2011,21SEP2011,0,-0.040322561,-0.02059126
Fama-French Plus Momentum,MRX,21SEP2011,22SEP2011,1,-0.013011644,0.0300713509
Fama-French Plus Momentum,MRX,21SEP2011,23SEP2011,2,0.00796487,-0.014476524
Fama-French Plus Momentum,MRX,21SEP2011,26SEP2011,3,-0.002179886,-0.021780327
Fama-French Plus Momentum,MRX,21SEP2011,27SEP2011,4,0.0174767729,-0.009967904
Fama-French Plus Momentum,MRX,21SEP2011,28SEP2011,5,-0.00966175,0.0177615923
Fama-French Plus Momentum,MRX,21SEP2011,29SEP2011,6,-0.005691082,-0.003085996
Fama-French Plus Momentum,MRX,21SEP2011,30SEP2011,7,-0.003550971,0.0261443858
Fama-French Plus Momentum,MRX,21SEP2011,03OCT2011,8,-0.041118421,-0.00559613
Fama-French Plus Momentum,REGN,09SEP2005,30AUG2005,-7,-0.028097035,-0.001397357
Fama-French Plus Momentum,REGN,09SEP2005,31AUG2005,-6,-0.018396892,-0.046485299
Fama-French Plus Momentum,REGN,09SEP2005,01SEP2005,-5,0.022757709,0.0361721878
Fama-French Plus Momentum,REGN,09SEP2005,02SEP2005,-4,0.0183246527,0.0251560943
Fama-French Plus Momentum,REGN,09SEP2005,06SEP2005,-3,0.0347043686,-0.004426043
Fama-French Plus Momentum,REGN,09SEP2005,07SEP2005,-2,0.0422360413,0.0342165568
Fama-French Plus Momentum,REGN,09SEP2005,08SEP2005,-1,0.0119188828,0.0232847266
Fama-French Plus Momentum,REGN,09SEP2005,09SEP2005,0,-0.009422841,-0.008550878
Fama-French Plus Momentum,REGN,09SEP2005,12SEP2005,1,0.01664689,-0.009228735
Fama-French Plus Momentum,REGN,09SEP2005,13SEP2005,2,-0.022222284,0.0041518353
Fama-French Plus Momentum,REGN,09SEP2005,14SEP2005,3,-0.041865963,-0.004227346
Fama-French Plus Momentum,REGN,09SEP2005,15SEP2005,4,-0.029962577,-0.014160263
Fama-French Plus Momentum,REGN,09SEP2005,16SEP2005,5,0.0746461228,0.0552316577
Fama-French Plus Momentum,REGN,09SEP2005,19SEP2005,6,0.010778347,0.0476012747
Fama-French Plus Momentum,REGN,09SEP2005,20SEP2005,7,0.0272512455,0.0476075616
Fama-French Plus Momentum,REGN,09SEP2005,21SEP2005,8,-0.044982739,0.0021941059
Fama-French Plus Momentum,PNRA,11FEB2011,02FEB2011,-7,0.0094884299,0.0102204321
Fama-French Plus Momentum,PNRA,11FEB2011,03FEB2011,-6,0.010727453,0.0131320079
Fama-French Plus Momentum,PNRA,11FEB2011,04FEB2011,-5,-0.000606465,0.0003048046
Fama-French Plus Momentum,PNRA,11FEB2011,07FEB2011,-4,-0.018408006,-0.01724842
Fama-French Plus Momentum,PNRA,11FEB2011,08FEB2011,-3,0.0075218515,0.0074824362
Fama-French Plus Momentum,PNRA,11FEB2011,09FEB2011,-2,0.0073634814,0.0095583316
Fama-French Plus Momentum,PNRA,11FEB2011,10FEB2011,-1,0.0122842547,0.0096894334
Fama-French Plus Momentum,PNRA,11FEB2011,11FEB2011,0,0.1644770056,0.1636804152
Fama-French Plus Momentum,PNRA,11FEB2011,14FEB2011,1,0.0175695531,0.0173041986
Fama-French Plus Momentum,PNRA,11FEB2011,15FEB2011,2,-0.009564155,-0.00551985
Fama-French Plus Momentum,PNRA,11FEB2011,16FEB2011,3,0.0011109629,0.0007086493
Fama-French Plus Momentum,PNRA,11FEB2011,17FEB2011,4,0.0087921359,0.0078160823
Fama-French Plus Momentum,PNRA,11FEB2011,18FEB2011,5,0.0105770854,0.0134348552
Fama-French Plus Momentum,PNRA,11FEB2011,22FEB2011,6,-0.027882457,-0.02906637
Fama-French Plus Momentum,PNRA,11FEB2011,23FEB2011,7,-0.003875943,0.0073875967
Fama-French Plus Momentum,PNRA,11FEB2011,24FEB2011,8,-0.006139205,-0.012760542
Fama-French Plus Momentum,RTK,23MAR2011,14MAR2011,-7,-0.016393427,0.0014998515
Fama-French Plus Momentum,RTK,23MAR2011,15MAR2011,-6,-0.050000049,-0.033110034
Fama-French Plus Momentum,RTK,23MAR2011,16MAR2011,-5,0,0.0107526659
Fama-French Plus Momentum,RTK,23MAR2011,17MAR2011,-4,-0.017543843,-0.011084774
Fama-French Plus Momentum,RTK,23MAR2011,18MAR2011,-3,0.0267856885,-0.005388098
Fama-French Plus Momentum,RTK,23MAR2011,21MAR2011,-2,0.026086932,0.00357779
Fama-French Plus Momentum,RTK,23MAR2011,22MAR2011,-1,0.0084746694,0.0143914859
Fama-French Plus Momentum,RTK,23MAR2011,23MAR2011,0,0.0336134098,0.0398522118
Fama-French Plus Momentum,RTK,23MAR2011,24MAR2011,1,-0.008130074,-0.0059223
Fama-French Plus Momentum,RTK,23MAR2011,25MAR2011,2,0.0245901402,0.0190480003
Fama-French Plus Momentum,RTK,23MAR2011,28MAR2011,3,0,0.0052091241
Fama-French Plus Momentum,RTK,23MAR2011,29MAR2011,4,0,-0.005185399
Fama-French Plus Momentum,RTK,23MAR2011,30MAR2011,5,0,-0.018250965
Fama-French Plus Momentum,RTK,23MAR2011,31MAR2011,6,0,-0.00331501
Fama-French Plus Momentum,RTK,23MAR2011,01APR2011,7,0,-0.008946016
Fama-French Plus Momentum,RTK,23MAR2011,04APR2011,8,-0.007999992,-0.010763655
Fama-French Plus Momentum,SPNC,07SEP2010,26AUG2010,-7,-0.024390221,-0.013672155
Fama-French Plus Momentum,SPNC,07SEP2010,27AUG2010,-6,0.0458332896,0.0264064861
Fama-French Plus Momentum,SPNC,07SEP2010,30AUG2010,-5,-0.033864558,-0.013078231
Fama-French Plus Momentum,SPNC,07SEP2010,31AUG2010,-4,0.002061903,0.0103230457
Fama-French Plus Momentum,SPNC,07SEP2010,01SEP2010,-3,0.057613112,0.0330552039
Fama-French Plus Momentum,SPNC,07SEP2010,02SEP2010,-2,-0.023346283,-0.03088034
Fama-French Plus Momentum,SPNC,07SEP2010,03SEP2010,-1,0.0079681203,-0.0041829
Fama-French Plus Momentum,SPNC,07SEP2010,07SEP2010,0,0.0256917216,0.0462513055
Fama-French Plus Momentum,SPNC,07SEP2010,08SEP2010,1,0,-0.004301379
Fama-French Plus Momentum,SPNC,07SEP2010,09SEP2010,2,-0.009633948,-0.014151667
Fama-French Plus Momentum,SPNC,07SEP2010,10SEP2010,3,-0.005836524,-0.007557938
Fama-French Plus Momentum,SPNC,07SEP2010,13SEP2010,4,0.0078277811,-0.017191408
Fama-French Plus Momentum,SPNC,07SEP2010,14SEP2010,5,0.0038834913,0.0085803488
Fama-French Plus Momentum,SPNC,07SEP2010,15SEP2010,6,0.0077369362,0.0032429564
Fama-French Plus Momentum,SPNC,07SEP2010,16SEP2010,7,-0.017274501,-0.008556459
Fama-French Plus Momentum,SPNC,07SEP2010,17SEP2010,8,0.0019531697,-0.002281433
Fama-French Plus Momentum,GILD,28JUN2010,17JUN2010,-7,0.0044680214,0.0037231334
Fama-French Plus Momentum,GILD,28JUN2010,18JUN2010,-6,0.0013622403,0.0032233473
Fama-French Plus Momentum,GILD,28JUN2010,21JUN2010,-5,0.0022487429,0.0134425
Fama-French Plus Momentum,GILD,28JUN2010,22JUN2010,-4,-0.00526312,0.00671484
Fama-French Plus Momentum,GILD,28JUN2010,23JUN2010,-3,0.0083541973,0.0153439358
Fama-French Plus Momentum,GILD,28JUN2010,24JUN2010,-2,-0.013532115,-0.001762124
Fama-French Plus Momentum,GILD,28JUN2010,25JUN2010,-1,0.0176371001,0.0223166444
Fama-French Plus Momentum,GILD,28JUN2010,28JUN2010,0,-0.015955929,-0.015436804
Fama-French Plus Momentum,GILD,28JUN2010,29JUN2010,1,-0.02236509,-0.001161828
Fama-French Plus Momentum,GILD,28JUN2010,30JUN2010,2,-0.019731266,-0.010594882
Fama-French Plus Momentum,GILD,28JUN2010,01JUL2010,3,-0.004083996,0.0001297185
Fama-French Plus Momentum,GILD,28JUN2010,02JUL2010,4,0.0213825293,0.0236649746
Fama-French Plus Momentum,GILD,28JUN2010,06JUL2010,5,-0.002867751,0.001625204
Fama-French Plus Momentum,GILD,28JUN2010,07JUL2010,6,0.0048892195,-0.016876053
Fama-French Plus Momentum,GILD,28JUN2010,08JUL2010,7,-0.003434429,-0.010923833
Fama-French Plus Momentum,GILD,28JUN2010,09JUL2010,8,-0.002297473,-0.002234325
Fama-French Plus Momentum,PLMD,09MAY2007,30APR2007,-7,-0.027417103,-0.006655393
Fama-French Plus Momentum,PLMD,09MAY2007,01MAY2007,-6,0.004203808,0.0031068684
Fama-French Plus Momentum,PLMD,09MAY2007,02MAY2007,-5,0.0105885323,-0.004641121
Fama-French Plus Momentum,PLMD,09MAY2007,03MAY2007,-4,-0.002436647,-0.000459662
Fama-French Plus Momentum,PLMD,09MAY2007,04MAY2007,-3,0.013483678,0.009539103
Fama-French Plus Momentum,PLMD,09MAY2007,07MAY2007,-2,0.0079825353,0.0123559715
Fama-French Plus Momentum,PLMD,09MAY2007,08MAY2007,-1,0,0.0020534766
Fama-French Plus Momentum,PLMD,09MAY2007,09MAY2007,0,-0.000719913,-0.005564089
Fama-French Plus Momentum,PLMD,09MAY2007,10MAY2007,1,-0.034582101,-0.013571612
Fama-French Plus Momentum,PLMD,09MAY2007,11MAY2007,2,0.0109452391,0.0009040978
Fama-French Plus Momentum,PLMD,09MAY2007,14MAY2007,3,-0.015994038,-0.003883616
Fama-French Plus Momentum,PLMD,09MAY2007,15MAY2007,4,0,0.0149463722
Fama-French Plus Momentum,PLMD,09MAY2007,16MAY2007,5,0.0167541429,0.0121007364
Fama-French Plus Momentum,PLMD,09MAY2007,17MAY2007,6,-0.011067407,-0.005320769
Fama-French Plus Momentum,PLMD,09MAY2007,18MAY2007,7,0.0084556118,-0.003093283
Fama-French Plus Momentum,PLMD,09MAY2007,21MAY2007,8,0.0249075741,0.0102722755
Fama-French Plus Momentum,EP,26OCT2006,17OCT2006,-7,-0.022988483,-0.011015454
Fama-French Plus Momentum,EP,26OCT2006,18OCT2006,-6,-0.00808828,-0.003691273
Fama-French Plus Momentum,EP,26OCT2006,19OCT2006,-5,0.0274277162,0.0362958817
Fama-French Plus Momentum,EP,26OCT2006,20OCT2006,-4,-0.012265518,-0.008008378
Fama-French Plus Momentum,EP,26OCT2006,23OCT2006,-3,-0.010226399,-0.017514407
Fama-French Plus Momentum,EP,26OCT2006,24OCT2006,-2,0.0332103185,0.0438625579
